r,g,value
CO,fbt,2.3892375248844395
CO,ins,9.453098345696658
CO,tex,0.1670737190673385
CO,leg,2.7685057577967345
CO,fen,0.8188156510269354
CO,uti,1.364680880407496
CO,nmp,0.6072935586742656
CO,brd,9.85135352267039
CO,bnk,7.583337623415748
CO,ore,21.257900038358205
CO,edu,3.6678781765081476
CO,ote,3.5794106645322485
CO,man,7.4122984069087625
CO,mch,1.0876871935294177
CO,dat,5.126208767138931
CO,amd,2.0971445562246034
CO,oil,16.33629650057885
CO,hos,9.249035660236325
CO,rnt,4.031466725863376
CO,pla,1.0854797900552653
CO,fof,0.2592001414727407
CO,fin,0.9802043583868947
CO,tsv,28.408207037704038
CO,nrs,1.5477883185404904
CO,sec,4.069008710574137
CO,art,2.6198191180594868
CO,mov,0.6383589211345417
CO,fpd,0.537542803519971
CO,slg,43.08791141917275
CO,pri,0.39818679785211425
CO,grd,0.8346302951399923
CO,pip,1.8315772984851548
CO,sle,2.1423961178892466
CO,osv,10.68768915047171
CO,trn,0.6875803653656791
CO,smn,0.9254407136595717
CO,fmt,2.1859693315853854
CO,pet,2.558543256411488
CO,mvt,2.83270915791513
CO,cep,3.9088441676323766
CO,wst,1.542951835234619
CO,mot,0.694170956869888
CO,adm,10.465410429724335
CO,soc,2.0276137550510196
CO,alt,0.11088201073135331
CO,pmt,0.7385134002582892
CO,trk,2.1097264533095896
CO,fdd,9.443525592083988
CO,gmt,1.9807051043134305
CO,wpd,0.48320426958624363
CO,wht,19.511255580276252
CO,wrh,1.0722781584737224
CO,ott,11.160606262514742
CO,che,1.7937954152207585
CO,air,4.332140170700328
CO,mmf,2.5274502897996967
CO,otr,2.7431239778767313
CO,min,0.7501924982510723
CT,ppd,1.2193384027615857
CT,res,4.303368319418065
CT,com,3.7830238461922936
CT,amb,11.260562490362533
CT,fbp,2.680751995541054
CT,rec,1.5854346566603699
CT,con,10.932182231500612
CT,agr,0.6020652543084901
CT,eec,2.1144557359409495
CT,fnd,3.3985776683024453
CT,pub,1.753759696862497
CT,hou,18.979342171543994
CT,fbt,1.9529692309915574
CT,ins,30.628997910061436
CT,tex,0.3248857848621058
CT,leg,2.6594570332799923
CT,fen,0.515239969204779
CT,uti,1.9724160761007539
CT,nmp,0.20259695573654515
CT,brd,11.819722119268663
CT,bnk,6.085763082375059
CT,ore,12.500381200290363
CT,edu,7.08231329983762
CT,ote,13.826803617346132
CT,man,6.677109435797692
CT,mch,1.070284367859455
CT,dat,2.357087912340339
CT,amd,1.4153895441459508
CT,hos,10.1319904992232
CT,rnt,7.847478021682459
CT,pla,0.901755710540548
CT,fof,0.028385847540083574
CT,fin,0.31610429055132694
CT,tsv,18.858231906883063
CT,nrs,2.194304800958376
CT,sec,15.82514545421202
CT,art,1.451847658016794
CT,mov,1.4031043678146824
CT,fpd,0.28454816494561036
CT,slg,16.85533402482166
CT,pri,0.4315994933648098
CT,grd,1.3016379278509498
CT,pip,1.1094377842645622
CT,sle,0.9357597998818972
CT,osv,7.033816424635168
CT,smn,0.016004488703844796
CT,fmt,7.1372219871357325
CT,pet,0.1777133167248447
CT,mvt,2.382309736199397
CT,cep,0.8436702460304969
CT,wst,1.4955492212948225
CT,mot,0.948534131978389
CT,adm,7.888175338102623
CT,soc,4.7437381145654465
CT,alt,0.12327898353184502
CT,pmt,0.9092278406415257
CT,trk,0.8694868139168799
CT,fdd,3.014781025021887
CT,gmt,1.6886141735266964
CT,wtt,0.2359099164854927
CT,wpd,0.14390113717571273
CT,wht,15.91917833796363
CT,wrh,1.3161823896367522
CT,ott,9.33449466920602
CT,che,6.059990309101204
CT,air,0.30126669251170807
CT,mmf,3.584521029119572
CT,otr,2.1026562952001213
CT,min,0.10368409558623244
DE,ppd,0.45479909773765387
DE,res,1.4973283275094544
DE,com,0.7861857969178799
DE,amb,2.1384599402846245
DE,fbp,3.3519131473286534
DE,rec,0.23650674615424755
DE,con,4.3041342926421375
DE,agr,0.44583994308214836
DE,fnd,1.0443115636828484
DE,pub,0.12801143571990573
DE,hou,5.305320709800967
DE,fbt,0.4062708926639041
DE,ins,5.968832341605358
DE,tex,0.08784425792290643
DE,leg,2.0899517128704215
DE,fen,0.15832242497649518
DE,uti,0.40120318273074285
DE,nmp,0.15247703749314837
DE,brd,0.6516237367845041
DE,bnk,16.39521247866153
DE,ore,3.50466897455785
DE,edu,0.5350952014882994
DE,man,2.092950473851732
DE,mch,0.02514046578337209
DE,dat,0.33744604380459853
DE,amd,0.3376216930552516
DE,oil,0.0004645118952788037
DE,hos,4.399744552651054
DE,rnt,8.885400699930882
DE,pla,0.24947607123967364
DE,fof,0.025007114286989107
DE,fin,0.1947426403036543
DE,tsv,3.422482840907941
DE,nrs,1.0503806352209522
DE,sec,1.5707737093312775
DE,art,0.24214975849494266
DE,mov,0.03465941285051808
DE,fpd,0.1909367075487056
DE,slg,4.276839466663654
DE,pri,0.05548413748197664
DE,grd,0.17113134704109706
DE,pip,0.008887934311111465
DE,sle,0.23739194785756107
DE,osv,1.802823757761011
DE,trn,0.20608379905633745
DE,smn,0.0006584511947217404
DE,fmt,0.2034461345816279
DE,pet,0.9172298026386022
DE,mvt,0.5020628156181364
DE,cep,0.08126898839759117
DE,wst,0.3098003573664961
DE,adm,2.3518124239069618
DE,soc,0.826057227937296
DE,alt,0.004755427000366458
DE,pmt,0.014377949596253409
DE,trk,0.28337308868957334
DE,fdd,0.8815485686630131
DE,gmt,0.40086014840058515
DE,wtt,0.014154489054870855
DE,wpd,0.05696658013412888
DE,wht,1.5895540776873627
DE,wrh,0.6245140374324695
DE,ott,1.9165272282899397
DE,che,1.789494837986214
DE,air,0.011928252750615749
DE,mmf,0.21017858427961278
DE,otr,0.6155536167418574
DE,min,0.006553340065414883
DC,ppd,0.013507651427751477
DC,res,7.9491236604413915
DC,com,5.435237583247085
DC,amb,4.100896702720189
DC,fbp,0.1295102299715193
DC,rec,2.0845439597375797
DC,con,3.8908498277579864
DC,agr,0.008946893707306575
DC,fnd,8.963856724653118
DC,pub,3.190399927973822
DC,hou,11.516554902601044
DC,fbt,0.3346886552418654
DC,ins,3.590653220858196
DC,tex,0.0023763320158192635
DC,leg,14.879363940576111
DC,fen,1.4552273934250664
DC,uti,2.910966519627661
DC,nmp,0.04436623710298272
DC,brd,6.717508072744529
DC,bnk,3.47329349130501
DC,ore,7.414323529801515
DC,edu,7.0490400942001665
DC,man,1.367673725917064
DC,dat,3.8526320426961425
DC,amd,1.3349800789509918
DC,oil,0.0008150419891922657
DC,hos,9.804966055722947
DC,rnt,0.5990405423789813
DC,pla,0.0007046927994969301
DC,fof,0.06487679913345021
DC,fin,4.455524122185028
DC,tsv,26.6138288236849
DC,nrs,1.4002611303137922
DC,sec,2.3825039770188337
DC,art,0.8957758456830072
DC,mov,0.36520013989360695
DC,fpd,0.01807582383250847
DC,slg,35.134805232841906
DC,pri,0.07159933300781061
DC,grd,0.6065380722635321
DC,pip,0.022585140014806267
DC,sle,1.9991163299629284
DC,osv,3.7063985579368843
DC,trn,0.2902528862761046
DC,smn,1.1070826369426332e-07
DC,pet,0.0038481540467811774
DC,mvt,0.2726233642765496
DC,cep,0.021941226492666208
DC,wst,0.3744770218683265
DC,adm,6.066915333384675
DC,soc,0.7936981991454181
DC,alt,0.019997345938132335
DC,pmt,0.032301975711855876
DC,fdd,55.19485130090883
DC,gmt,0.24506131138927817
DC,wtt,0.013250706621772322
DC,wpd,0.0074085131978312785
DC,wht,1.8377354052179204
DC,wrh,0.0037439804784338013
DC,ott,1.2337529847176736
DC,che,0.23109933418759024
DC,air,0.018001521840257603
DC,mmf,0.029459755732874255
DC,otr,0.4881598732664475
DC,min,0.01175069600653956
FL,ppd,2.017940512858739
FL,res,54.72540727218758
FL,com,11.728960903292784
FL,amb,40.75893346445879
FL,fbp,7.239526051224475
FL,rec,5.7493026147314925
FL,con,68.49590985338244
FL,agr,3.8438693867019094
FL,eec,0.9788903531490993
FL,fnd,14.830712273079131
FL,pub,4.294559809032864
FL,hou,89.58307195696935
FL,fbt,10.225242225758517
FL,ins,32.71243594074759
FL,tex,0.5132238187404269
FL,leg,15.738223644966048
FL,fen,1.648370869861954
FL,uti,4.072680646776131
FL,nmp,2.1948913792374847
FL,brd,15.891641486065602
FL,bnk,13.019300258763703
FL,ore,68.83857622477137
FL,edu,8.660944983264312
FL,ote,2.8560643791067353
FL,man,13.528547178971417
FL,mch,3.7275626193593006
FL,dat,7.053805600860437
FL,amd,7.403933364633246
FL,oil,0.004132395153731316
FL,hos,30.037532737925474
FL,rnt,12.337088783370358
FL,pla,2.1056125256891507
FL,fof,1.3664308870395985
FL,fin,3.652499355342523
FL,tsv,51.71617192929325
FL,nrs,6.319038851178662
FL,sec,11.610916466094107
FL,art,8.24135861292709
FL,mov,1.3539445678799906
FL,fpd,0.7763845203274826
FL,slg,80.74455127694202
FL,pri,1.5111553519020062
FL,grd,1.4733009368228924
FL,sle,3.7708883075754405
FL,osv,35.821533501264675
FL,smn,0.09441948605858883
FL,fmt,3.6986541096055197
FL,pet,1.6914276714686622
FL,mvt,12.538772188239271
FL,cep,0.4488432276054981
FL,wst,3.81446116720622
FL,mot,1.0503959424378957
FL,adm,44.474152734392675
FL,soc,6.767471738750206
FL,alt,0.2126847843286203
FL,pmt,3.9448252194831674
FL,trk,8.44034168071614
FL,fdd,18.0413371214797
FL,gmt,8.662124170676151
FL,wtt,7.416023573179846
FL,wpd,1.2013504171849236
FL,wht,71.65959367967542
FL,wrh,3.6352585172546403
FL,ott,48.653384727487065
FL,che,4.434155037459056
FL,air,9.506922648908478
FL,mmf,3.7137890282362385
FL,otr,11.367475031857746
FL,min,0.3199280687677667
GA,ppd,8.33784064930579
GA,res,12.297088692479472
GA,com,8.872526355685135
GA,amb,20.478410682500115
GA,fbp,30.789506578806435
GA,rec,2.706575774523098
GA,con,39.470946741636304
GA,agr,3.1557271472976467
GA,eec,3.550160994411402
GA,fnd,11.022572441272029
GA,pub,4.737865803050669
GA,hou,37.834266721243644
GA,fbt,4.055401986023668
GA,ins,15.825669207341493
GA,tex,9.253526514445833
GA,leg,5.292349291294618
GA,fen,1.164343293421845
GA,uti,4.4146276488567695
GA,nmp,2.816278641673867
GA,brd,35.50377217775087
GA,bnk,28.342343643298666
GA,ore,24.863365452126207
GA,edu,6.805687707862396
GA,ote,2.3158458097851318
GA,man,12.535669016112498
GA,mch,2.7956256110061783
GA,dat,6.3533859442649945
GA,amd,2.8479253855803734
GA,hos,18.966651060736037
GA,rnt,17.63939897081541
GA,pla,5.629454799630594
GA,fof,0.31658696123329705
GA,fin,2.234678195578317
GA,tsv,34.750771194751
GA,nrs,3.5634833819764498
GA,sec,5.259869470453927
GA,art,1.7702458626311508
GA,mov,3.3357879471517444
GA,fpd,0.9653796497809374
GA,slg,70.83957813640139
GA,pri,1.4475102676776426
GA,grd,0.8047654511087657
GA,sle,3.203323431218913
GA,osv,15.964495141609666
GA,trn,1.382174182260115
GA,smn,0.1992052524868694
GA,fmt,4.499796497893799
GA,pet,1.1528058847821492
GA,mvt,4.875781614556437
GA,wst,1.9019457063296796
GA,mot,5.702880646401239
GA,adm,24.116056092123692
GA,soc,2.5466921605043913
GA,alt,0.14915510825317113
GA,pmt,2.9796920905121476
GA,trk,8.089020981784252
GA,fdd,18.053407622818188
GA,gmt,3.45788078760718
GA,wpd,6.204700343873897
GA,wht,47.27805983210033
GA,wrh,3.2891088611340553
GA,ott,19.0576401751036
GA,che,4.551703668331182
GA,air,6.859856660442505
GA,mmf,0.714799239793545
GA,otr,6.56570051675308
GA,min,0.8463009484466951
HI,ppd,0.013694805800297452
HI,res,21.713171820445883
HI,com,0.6032345097628203
HI,amb,3.327341188449084
HI,fbp,0.5220790279827022
HI,rec,1.5194732574542134
HI,con,5.388574081669079
HI,agr,0.16192032574419893
HI,eec,0.002882482122388845
HI,fnd,2.4468163553215785
HI,pub,0.15217629635416274
HI,hou,6.5869076587723185
HI,fbt,0.6975409232362992
HI,ins,1.6320356528018969
HI,tex,0.021226371720893297
HI,leg,0.43387763680123936
HI,fen,0.31397415406901996
HI,uti,3.1452701071193045
HI,nmp,0.05927772731443486
HI,brd,0.9834935300642624
HI,bnk,1.0239528486876301
HI,ore,4.389747542144435
HI,edu,2.6223649867193597
HI,ote,0.1464413400010303
HI,man,0.7567182282153883
HI,mch,0.0068027850407669605
HI,dat,0.29026037737047017
HI,amd,1.5816629087075942
HI,oil,0.0003367713497966743
HI,hos,6.8032458309593755
HI,rnt,1.3694623031473934
HI,pla,0.030863027666217444
HI,fof,0.0011202918770784782
HI,fin,0.5711445619182483
HI,tsv,3.086357548231763
HI,nrs,0.44865178722097493
HI,sec,0.2006493439388012
HI,art,0.4535188921636083
HI,mov,0.2160159428667311
HI,fpd,0.030484690352586077
HI,slg,46.39326371960036
HI,pri,0.04465332840846018
HI,grd,0.5455237902366472
HI,sle,2.3395844630659495
HI,osv,2.6210933424742904
HI,smn,0.005567762723870646
HI,fmt,0.0447992080488211
HI,pet,0.011976787224103367
HI,mvt,0.6798665849950344
HI,cep,0.02567231180716658
HI,wst,0.47583024247778816
HI,mot,0.0026624241680598603
HI,adm,1.8722868824892789
HI,soc,0.4503807003735162
HI,alt,0.031749756940815506
HI,pmt,0.007150700405914917
HI,fdd,5.410957789855178
HI,gmt,0.4871233179658361
HI,wtt,0.4290138068076851
HI,wpd,0.008861760023401357
HI,wrh,0.0475904424381195
HI,ott,2.6647424435329654
HI,che,0.1792221627974518
HI,air,2.8580256319958783
HI,mmf,0.07665981584668549
HI,otr,1.2421879091665262
HI,min,0.0037988841566110147
ID,ppd,0.5523063316586307
ID,res,2.755657537338353
ID,com,0.8940869059102787
ID,amb,3.0557471941575316
ID,fbp,6.03818323472453
ID,rec,0.2942402767303128
ID,con,6.829181354623284
ID,agr,5.116624883971259
ID,eec,0.16293331735611566
ID,fnd,1.1753510070854838
ID,pub,0.3192916633815636
ID,hou,5.726747798280611
ID,fbt,0.9187309717049716
ID,ins,1.777178751476499
ID,tex,0.054011999232193374
ID,leg,0.38676033288300316
ID,fen,0.17818860590118113
ID,uti,0.27527644389912925
ID,nmp,0.18640773357637197
ID,brd,0.7211390345187801
ID,bnk,1.621207975991909
ID,ore,3.784265196176082
ID,edu,0.6686506161821397
ID,ote,0.11522313210674517
ID,man,0.9061578559710703
ID,mch,0.4635120727309997
ID,dat,0.4999170614749384
ID,amd,0.47161130453950645
ID,oil,0.0014432641223908512
ID,hos,3.090184752350086
ID,rnt,0.6197443449857265
ID,pla,0.5038064417153713
ID,fof,0.5595601218902342
ID,fin,0.6878296073995438
ID,tsv,4.336908037311915
ID,nrs,0.7673483738582374
ID,sec,0.4511954197222893
ID,art,0.3916425180861209
ID,mov,0.05690516851112475
ID,fpd,0.14188010647630142
ID,slg,3.3786441209251654
ID,pri,0.1309131023731567
ID,grd,0.12492013181400141
ID,sle,0.18954305413361403
ID,osv,2.6642331504756576
ID,trn,0.537816819137076
ID,smn,0.08247946089439791
ID,fmt,1.185335271945891
ID,pet,0.00844761037057847
ID,mvt,1.1394257105518215
ID,cep,1.410348395279251
ID,wst,1.270985232356444
ID,mot,0.7136723818638399
ID,adm,3.1170493346613295
ID,soc,0.6372899713964497
ID,alt,0.0409734824268325
ID,pmt,0.25984394514118153
ID,trk,1.7160287427674983
ID,fdd,1.595454222570773
ID,gmt,0.7804027843687603
ID,wpd,2.0471964159621665
ID,wht,6.0967480487609915
ID,wrh,0.1505646230725764
ID,ott,4.399505282574735
ID,che,0.33986047506283373
ID,air,0.14112594835210088
ID,mmf,0.24208351017878665
ID,otr,0.8860326563015685
ID,min,0.8313705420816404
IL,ppd,2.9758918621320656
IL,res,19.029334340832733
IL,com,10.371884711901085
IL,amb,20.009018557833972
IL,fbp,29.548830152796313
IL,rec,3.305551265531731
IL,con,32.774337456037934
IL,agr,13.184778404068638
IL,eec,3.770856502742674
IL,fnd,9.76530929564904
IL,pub,4.122346509655577
IL,hou,51.29503969455445
IL,fbt,3.895949524741603
IL,ins,31.644939608555294
IL,tex,0.40111390145668374
IL,leg,13.586004016923084
IL,fen,1.228751141924838
IL,uti,3.743816077098381
IL,nmp,2.0120405965127723
IL,brd,11.367135450651881
IL,bnk,18.91777340967272
IL,ore,30.83314626025542
IL,edu,8.403822169635427
IL,ote,0.22340059996003658
IL,man,11.360858919777314
IL,mch,16.667725450685854
IL,dat,7.000877414684729
IL,amd,3.414776717121715
IL,oil,0.21348083538055357
IL,hos,27.763449337765252
IL,rnt,10.634661565604373
IL,pla,13.972962878959931
IL,fof,0.389121054165389
IL,fin,3.9376854523312903
IL,tsv,47.02451136938633
IL,nrs,7.369353785374986
IL,sec,13.90499021198609
IL,art,3.9114176604094633
IL,mov,0.933102555062403
IL,fpd,0.9500875608608519
IL,slg,20.36075942747676
IL,pri,3.377345702484821
IL,grd,1.9420930421575275
IL,pip,0.6783430431746297
IL,sle,1.185007758914824
IL,osv,17.76730530795679
IL,trn,3.4657826422363383
IL,smn,0.1869646546526153
IL,fmt,13.89137814975242
IL,pet,4.420689622561957
IL,mvt,4.8882984313228635
IL,cep,0.7840536967105476
IL,wst,2.7163366416415333
IL,mot,7.395016300726122
IL,adm,29.076159091716878
IL,soc,6.814313873005414
IL,alt,0.4701252965833202
