r,s,value
AL,ppd,1.0894461707055005
AL,res,2.4161719667607264
AL,com,2.9729632771110173
AL,amb,8.441400660880127
AL,fbp,1.819390331314522
AL,rec,0.14077754622015717
AL,con,7.231842628018604
AL,agr,0.1714249346099781
AL,eec,0.47832877133435797
AL,fnd,3.003081973902251
AL,pub,0.5604322522057787
AL,hou,0.15297895975398726
AL,fbt,1.554784301923578
AL,ins,3.5278930129979638
AL,tex,0.47254298998431526
AL,leg,1.31786980969757
AL,fen,0.9252784137524158
AL,uti,2.224980394378369
AL,nmp,0.6629246175789744
AL,brd,1.052306154652868
AL,bnk,3.513521366347581
AL,ore,0.8526628193384725
AL,edu,1.1038175294613726
AL,ote,3.005854556640488
AL,man,2.0471020479308755
AL,mch,0.7481761403312361
AL,dat,0.3310012216291788
AL,amd,0.9054588319559045
AL,oil,0.050198409903345
AL,hos,3.6186771952507635
AL,rnt,0.479173235290755
AL,pla,1.1276761936663398
AL,fof,0.4692495515826359
AL,fin,0.003948622094074425
AL,tsv,7.135114743088012
AL,nrs,1.1777600604999536
AL,sec,0.9336984924760854
AL,art,0.2940863045298993
AL,mov,0.07344253893695299
AL,fpd,0.4430157913540657
AL,slg,22.707838333264156
AL,pri,0.15926119641130307
AL,grd,0.06827904243206143
AL,pip,0.060269511954134894
AL,sle,1.5591731863423228
AL,osv,4.454406964768437
AL,trn,0.3212555102481001
AL,smn,0.06632770420214293
AL,fmt,1.6872189512242717
AL,pet,0.3046431253138053
AL,mvt,2.0976102681200617
AL,cep,0.7039147737271211
AL,wst,0.4250060407630088
AL,mot,2.9323406262302143
AL,adm,4.839390879912516
AL,soc,1.6245738532749137
AL,alt,0.08112010904404222
AL,pmt,1.529053770182834
AL,trk,1.9303134925066945
AL,fdd,5.439525188101038
AL,gmt,1.4954075557921953
AL,wtt,0.056897911461272814
AL,wpd,1.3528023260471773
AL,wht,6.821775833488926
AL,wrh,1.1579283550857578
AL,ott,4.908705323364581
AL,che,1.2226929130307784
AL,air,0.05408193968911991
AL,mmf,0.5631546176162504
AL,otr,1.1283368681483055
AL,min,0.3943486245945272
AK,ppd,0.0003028828788954105
AK,res,1.2840449130592204
AK,com,0.14327794418527878
AK,amb,1.9218532719902317
AK,fbp,0.6679959702830928
AK,rec,0.04104247732328542
