r,s,value
AK,eec,0.0013862447792601334
AK,ote,0.1622254030573657
AK,fof,1.4764471350153143
AK,pmt,0.24728035281638397
AZ,oil,0.29690155702341825
CT,oil,0.02649793269165983
DE,eec,0.03746370289401421
DE,ote,0.10282076471451926
DE,mot,0.1427174794785115
DC,eec,0.019431752731956478
DC,ote,0.5675546314302627
DC,mch,0.001396212276520651
DC,fmt,0.0503982550904815
DC,mot,0.048116717085136644
GA,oil,0.20166955111151055
GA,cep,0.007456127929834411
KY,pub,1.5555751723092253
KY,ote,5.093493658173939
KY,cep,0.9870448848841994
LA,oil,4.596999364748255
LA,min,0.4791039219685257
ME,oil,0.13390239770912943
MD,ote,0.9664351519483252
MD,oil,1.4473609853469889
MD,mot,0.02467420511192181
MD,min,0.36142309875444945
MI,oil,0.5419332758626418
MS,cep,0.7205346836995503
MS,mmf,0.18553042843199208
NE,oil,0.1579798545765577
NV,cep,1.4178799507263895
NV,pmt,0.851569071670696
NH,ote,0.6927508917786772
NH,oil,0.03630155559184905
NJ,ote,0.16233099753496272
NJ,pmt,2.7325490558859764
NM,eec,0.07573069492205509
NM,tex,0.006679523656531072
NM,ote,0.14234860768743976
NM,cep,0.6347479124142157
NM,mot,0.019785644212982123
NY,oil,0.24953212944016365
NY,pmt,3.9003589948829225
NY,mmf,4.675289546320688
ND,eec,0.04696611822601306
ND,che,0.13866211147866714
OR,alt,0.07159657711864756
OR,che,0.15880283926590466
TN,pub,3.2470230906014583
TN,cep,2.519813234807287
TX,eec,1.1260729667509795
TX,tex,0.0060446464647969655
TX,cep,1.4837136143204788
VT,cep,0.04082821063466158
VA,min,1.4735352608167611
WA,oil,0.5516952703495197
WI,oil,0.0040307817705037725
