r,g,value
AK,art,0.12109154435052555
AK,mov,0.025361083942268204
AK,fpd,0.015977782656724126
AK,slg,6.356825510035279
AK,pri,0.0163669462051563
AK,grd,0.18342763046858016
AK,pip,0.07832070175372116
AK,sle,0.17461036658780235
AK,osv,0.7512836645767452
AK,trn,0.0014908435686566783
AK,smn,1.8246601239656826
AK,fmt,0.054344871882723675
AK,pet,1.9846957856253744
AK,mvt,0.3125562910429169
AK,cep,0.002102823952261577
AK,wst,0.27059773112454905
AK,mot,0.0030361915802720094
AK,adm,0.6348317537858031
AK,soc,0.17540506663864838
AK,alt,0.003499099377679655
AK,trk,0.5180742239237608
AK,fdd,1.368554124366698
AK,gmt,0.21778422917992712
AK,wtt,0.04211333470878061
AK,wpd,0.10082579115620076
AK,wht,2.070392632133751
AK,wrh,0.02766472647834879
AK,ott,1.2193297339933806
AK,che,0.01650143590997862
AK,air,0.18457260337202347
AK,mmf,0.006029834512458444
AK,otr,0.49743840466192485
AK,min,0.20335566332165203
AR,ppd,1.2163346771079668
AR,res,2.161331417732165
AR,com,0.8216911402778838
AR,amb,4.02388307770319
AR,fbp,4.476619003624507
AR,rec,0.32245902596742665
AR,con,5.220597001342593
AR,agr,3.5701872013390292
AR,eec,0.20582446684427042
AR,fnd,1.3305663420475256
AR,pub,0.17315766778866104
AR,hou,5.352991636189758
AR,fbt,0.8434978902333339
AR,ins,2.5555860251531994
AR,tex,0.020503604342193643
AR,leg,0.4442660361150754
AR,fen,0.22597694796266315
AR,uti,4.78572634944
AR,nmp,0.4751053619428797
AR,brd,0.9009268536671791
AR,bnk,2.2632003621757044
AR,ore,3.5236822174454137
AR,edu,0.6122575434997113
AR,ote,0.5411078337829033
AR,man,1.8399053188556234
AR,mch,0.7239557209268304
AR,dat,0.5905182704789899
AR,amd,0.4160573913107795
AR,oil,0.1433628359928293
AR,hos,3.2990658268876767
AR,rnt,1.0206983568951022
AR,pla,0.6995386425641664
AR,fof,0.774914798802662
AR,fin,0.10816131248127893
AR,tsv,3.4626134376905933
AR,nrs,0.7585483064563985
AR,sec,0.3880352947859636
AR,art,0.25830700990788746
AR,mov,0.04749125609705902
AR,fpd,0.2648893254561381
AR,slg,3.839089412520305
AR,pri,0.11464136834928763
AR,grd,0.09484184076029852
AR,pip,0.2035258842999824
AR,sle,0.22453793276508985
AR,osv,2.507234835221703
AR,trn,0.3164552806061455
AR,smn,0.19159558150519845
AR,fmt,0.8603601657980032
AR,pet,0.8458297485729688
AR,mvt,1.0272443666013131
AR,cep,0.04228644611164643
AR,wst,0.4032886225457501
AR,mot,0.3486992682694577
AR,adm,2.832170188769588
AR,soc,0.930109066769187
AR,alt,0.014640015714270373
AR,pmt,1.3509481592429822
AR,trk,1.5546150282539506
AR,fdd,1.628185519546373
AR,gmt,0.7157674600412088
AR,wtt,0.016395824189299087
AR,wpd,1.4448606082563602
AR,wht,6.966821044186194
AR,wrh,0.5015267617766715
AR,ott,4.020452468886092
AR,che,0.46452145228415836
AR,air,0.10881711644632852
AR,mmf,0.0728102824111329
AR,otr,1.0443214832377457
AR,min,0.2768683028414771
AZ,ppd,0.38340790031452254
AZ,res,9.664414538186934
AZ,com,4.157557124291017
AZ,amb,11.37468671497765
AZ,fbp,4.98421998075972
AZ,rec,1.546724588373088
AZ,con,20.667612239566587
AZ,agr,1.3114935864014359
AZ,eec,0.17841523032057063
AZ,fnd,2.909934013483486
AZ,pub,1.9076924859734103
AZ,hou,25.02192028576176
AZ,fbt,2.235014207634445
AZ,ins,9.478315220766271
AZ,tex,0.028537776737620237
AZ,leg,1.955725024997995
AZ,fen,0.6082506914547188
AZ,uti,13.00720916655
AZ,nmp,1.8248783693167163
AZ,brd,5.564268341507071
AZ,bnk,8.891799174521395
AZ,ore,14.663202655568275
AZ,edu,3.4612671592347164
AZ,ote,1.1754621693084009
AZ,man,3.874466706615717
AZ,mch,0.4090354606297886
AZ,dat,2.5451895635871167
AZ,amd,1.8655938057277512
AZ,hos,10.915900264596676
AZ,rnt,3.982297822052629
AZ,pla,0.9220477781049076
AZ,fof,0.62971076868553
AZ,fin,1.4298812444902689
AZ,tsv,16.227562500960865
AZ,nrs,2.312737032879126
AZ,sec,2.8182739181312964
AZ,art,1.1666769346269192
AZ,mov,0.26969712582029537
AZ,fpd,0.6010944927190959
AZ,slg,12.34118159807938
AZ,pri,0.5293678335352933
AZ,grd,0.8919630080773151
AZ,pip,0.25184380941273016
AZ,sle,0.9148487397814367
AZ,osv,8.472081329106437
AZ,trn,0.6256386923503168
AZ,smn,0.32666095768940673
AZ,fmt,3.573014419267848
AZ,pet,0.15286501674703512
AZ,mvt,2.7218867772523683
AZ,cep,1.827457709700524
AZ,wst,1.468545764122502
AZ,mot,1.4933493688377117
AZ,adm,9.935551876225498
AZ,soc,2.350236524337948
AZ,alt,0.021669223287166174
AZ,pmt,2.000032104958915
AZ,trk,3.356277839193199
AZ,fdd,4.04737374116322
AZ,gmt,1.8965672126482591
AZ,wtt,0.01588464525165642
AZ,wpd,0.6829767544997087
AZ,wht,18.243774255624036
AZ,wrh,1.4494235020133355
AZ,ott,10.668880153859739
AZ,che,1.1520445767946
AZ,air,1.6048021637067957
AZ,mmf,0.8999608205186451
AZ,otr,3.184755336447324
AZ,min,1.5760516428843265
CA,ppd,5.4045786463269
CA,res,115.30261997376208
CA,com,83.62918885375396
CA,amb,121.41362993337135
CA,fbp,75.67768587892711
CA,rec,24.36171806035593
CA,con,192.7007503481376
CA,agr,35.107190924064604
CA,eec,3.8740478044400275
CA,fnd,43.2970877480066
CA,pub,48.35411356604096
CA,hou,259.0855551105192
CA,fbt,25.947342419730848
CA,ins,57.23410505199839
CA,tex,1.726971307334902
CA,leg,37.89440855343306
CA,fen,7.645304667889244
CA,uti,76.30571646054
CA,nmp,8.043384703801712
CA,brd,80.57228503788747
CA,bnk,85.85490225887658
CA,ore,168.8445054612527
CA,edu,38.69332330499483
CA,ote,8.773077161725135
CA,man,57.09272370587547
CA,mch,8.93522671517989
CA,dat,65.51965735887092
CA,amd,19.346040760349243
CA,oil,5.543998582301853
CA,hos,92.9923838303085
CA,rnt,37.48596006818696
CA,pla,10.181680414394787
CA,fof,7.509926228413158
CA,fin,16.907627691712843
CA,tsv,264.2490540981988
CA,nrs,18.462128536686432
CA,sec,54.036101875597744
CA,art,23.24914358064652
CA,mov,32.39617184860847
CA,fpd,4.7916955600905835
CA,slg,183.62520252760356
CA,pri,3.1128442440991844
CA,grd,11.188461354285646
CA,pip,1.0465383130528776
CA,sle,11.17076588042345
CA,osv,95.63427270358375
CA,trn,3.5400222062882394
CA,smn,1.8571227543988384
CA,fmt,19.819912522548883
CA,pet,57.15192330087847
CA,mvt,31.599677530397287
CA,cep,33.66112671880356
CA,wst,14.752927448598884
CA,mot,20.315290146210966
CA,adm,117.62828220024295
CA,soc,22.246076543863573
CA,alt,1.5848366950381025
CA,pmt,6.230672791167359
CA,trk,40.57930795717079
CA,fdd,50.08051913103579
CA,gmt,22.018150363663246
CA,wtt,3.1472866625317737
CA,wpd,7.344379476546078
CA,wht,212.01534439294517
CA,wrh,15.845468170888656
CA,ott,123.35912626598657
CA,che,61.849195049285186
CA,air,14.241346504668023
CA,mmf,9.25181839845683
CA,otr,37.648293841703925
CA,min,2.614925558789376
CO,ppd,0.3004778016042848
CO,res,11.667061792142304
CO,com,8.116280369883679
CO,amb,10.168795054344073
CO,fbp,10.564759719513164
CO,rec,2.0777502222202724
CO,con,23.899880910485077
CO,agr,3.401356821920644
CO,eec,0.11978473737659352
CO,fnd,3.553325190080455
CO,pub,3.9019518961413966
CO,hou,26.64760101974754
CO,fbt,2.281517616614212
CO,ins,9.07890394738118
CO,tex,0.028086521330520014
CO,leg,2.658916360960293
CO,fen,0.6667895483137649
CO,uti,12.28212792405
CO,nmp,1.843958081523025
CO,brd,7.647964286216156
CO,bnk,7.283156417631541
CO,ore,15.590778658963742
CO,edu,3.5226877408053254
CO,ote,0.8444705782800099
CO,man,6.353646363947817
CO,mch,1.4091395208585682
CO,dat,4.706376276816946
CO,amd,2.014130530889239
CO,oil,1.6174760095302934
CO,hos,8.882918942980112
CO,rnt,3.8718838874384796
CO,pla,1.4149829495399513
CO,fof,0.5195117547561341
CO,fin,0.9414036428658072
CO,tsv,24.874058103264833
CO,nrs,1.4865201821626415
CO,sec,3.9079397984631865
CO,art,2.0285496632155953
CO,mov,0.6130899221129718
CO,fpd,0.6591025804557686
CO,slg,15.069837063153871
CO,pri,0.2990187908812016
CO,grd,0.8015920287674422
CO,pip,0.5318016593439308
CO,sle,1.021064276809265
CO,osv,9.059870787696918
CO,trn,0.6852706440828541
CO,smn,3.6383821041147226
CO,fmt,1.9413660005183466
CO,pet,3.915515344463461
CO,mvt,2.7785204279767446
CO,cep,1.0081138397658718
CO,wst,1.4818751476963101
CO,mot,0.5455413321545567
CO,adm,10.051144353625803
CO,soc,1.9473520587168716
CO,alt,0.018640214489386422
CO,pmt,0.6558759931078393
CO,trk,3.658935186385407
CO,fdd,4.942254704549807
CO,gmt,1.9360286355090774
CO,wtt,0.028459118545503644
CO,wpd,0.7178412053901436
CO,wht,18.64944537385151
CO,wrh,1.0298327648322878
CO,ott,10.872525982383346
CO,che,1.6106907324623574
CO,air,1.6025352963016317
CO,mmf,0.6465689235740942
CO,otr,2.709394177610389
CO,min,0.9443429198918033
CT,ppd,0.7366794952541037
CT,res,2.4731780954892697
CT,com,2.174132218438763
CT,amb,5.720766054244322
CT,fbp,2.9956032798265735
CT,rec,0.9111612052658463
CT,con,6.28280723934055
CT,agr,0.1709583943454561
CT,eec,0.35210584019894803
CT,fnd,1.953188112481763
CT,pub,1.0078988701906195
CT,hou,10.907570498590438
CT,fbt,1.0802392918371697
CT,ins,9.020736581858264
CT,tex,0.035841353184450926
CT,leg,1.5284099320311262
CT,fen,0.2961122802213756
CT,uti,7.602344766720001
CT,nmp,0.20810194846637772
CT,brd,4.139941430762767
CT,bnk,3.4975337532204165
CT,ore,7.184062965384293
CT,edu,2.0013944462672275
CT,ote,2.8428798105388164
CT,man,2.7581090773375436
CT,mch,0.46363404573668887
CT,dat,1.3546361271588534
CT,amd,0.8134350018965169
CT,hos,5.4967772924165335
CT,rnt,2.0465767844296923
CT,pla,1.0114044193763025
CT,fof,0.09221475508074894
CT,fin,0.18166751002978843
CT,tsv,10.837967519843108
CT,nrs,1.1631245879964003
CT,sec,3.120340583838227
CT,art,0.8343877537920013
CT,mov,0.8063746188011003
CT,fpd,0.20857621453237912
CT,slg,9.686887063391906
CT,pri,0.38589310623770356
CT,grd,0.5044879319134644
CT,pip,0.21653638556866067
CT,sle,0.5377881854218929
CT,osv,4.04238712977615
CT,trn,0.15685465386480188
CT,smn,0.006025572782514727
CT,fmt,1.3770486401453927
CT,pet,0.46409853564662906
CT,mvt,1.3155572052636202
CT,cep,0.2911942792396031
CT,wst,0.722532191798819
CT,mot,0.8545657092984655
CT,adm,4.533393614391104
CT,soc,1.2603211812307504
CT,alt,0.013600119780692081
CT,pmt,0.4151862369815349
CT,trk,1.5142135867902469
CT,fdd,1.7326172989331663
CT,gmt,0.9166592389947975
CT,wtt,0.12283083080209921
CT,wpd,0.07777973021490368
CT,wht,8.926899889727439
CT,wrh,0.6597533900777975
CT,ott,5.152002410716967
CT,che,2.1189132792229532
CT,air,0.22483784886345515
CT,mmf,0.2831586289997691
CT,otr,1.2332278130738308
CT,min,0.08535220303889636
DE,ppd,0.06982894001330589
DE,res,0.753878401676645
DE,com,0.3958306812886693
DE,amb,1.07667685986701
DE,fbp,0.951357405477119
DE,rec,0.11907697496105277
DE,con,2.167055696140396
DE,agr,0.9655707630483404
DE,fnd,0.5257924518073274
DE,pub,0.06445149989565119
DE,hou,2.671135397359423
DE,fbt,0.25252121865257
DE,ins,1.673093892017766
DE,tex,0.006888296114804643
DE,leg,0.4781863103246417
DE,fen,0.07971254833549511
DE,uti,1.9226448499500002
DE,nmp,0.06499220173359489
DE,brd,0.32808105756670464
DE,bnk,1.5843150569632822
DE,ore,1.7645390101932001
DE,edu,0.26941099544130137
DE,man,0.652849336633906
DE,mch,0.007260445887275574
DE,dat,0.16989813088321348
DE,amd,0.16998656716588076
DE,oil,0.000488953883791168
DE,hos,1.495307183270618
DE,rnt,0.49744712559021625
DE,pla,0.10885934704659696
DE,fof,0.04234656984407216
DE,fin,0.0980494843294097
DE,tsv,1.7231597415300564
DE,nrs,0.3161813040706502
DE,sec,0.7908568559368873
DE,art,0.12191813216560435
DE,mov,0.017450403027320614
DE,fpd,0.0746421544786344
DE,slg,2.1533132326801896
DE,pri,0.00654051478501211
DE,grd,0.08616161466342787
DE,pip,0.06229240784566987
DE,sle,0.11952265838896246
DE,osv,0.9076899622107868
DE,trn,0.07846454675259548
DE,smn,9.426155005751177e-05
DE,fmt,0.04645171925891476
DE,pet,1.2660516747466137
DE,mvt,0.30753011040299555
DE,cep,0.016966795704116706
DE,wst,0.15597901537448297
DE,adm,1.1840960720258855
DE,soc,0.34283608519426795
DE,alt,0.00037289619336160315
DE,pmt,0.0032828369028178976
DE,trk,0.4160451904431181
DE,fdd,0.4438441547594889
DE,gmt,0.21428206682468579
DE,wtt,0.030767570849177493
DE,wpd,0.0187320213026069
DE,wht,2.1303542550424845
DE,wrh,0.14325764902733246
DE,ott,1.202769615868105
DE,che,0.7221124735662549
DE,air,0.020205169901121547
DE,mmf,0.02454824586366146
DE,otr,0.30466377031661684
DE,min,0.0027445581387618235
DC,ppd,0.0014591800457187782
DC,res,0.3320811109520491
DC,com,0.48413004959052575
DC,amb,0.3265617285795597
DC,fbp,0.07355242040923171
DC,rec,0.04439761845764363
DC,con,0.3465676138731693
DC,agr,0.0022602380378962906
DC,fnd,0.7984328806581237
DC,pub,0.2631795748724348
DC,hou,0.6652137119525731
DC,fbt,0.0870482925300891
DC,ins,0.31982835989046504
DC,tex,0.00020142309605441862
DC,leg,0.31027590254629905
DC,fen,0.024780505885170043
DC,uti,2.9921867352900002
DC,nmp,0.01848141774418187
DC,brd,0.5502737733095394
DC,bnk,0.3093748386215283
DC,ore,0.6604121279325801
DC,edu,0.13564864970401125
DC,man,0.12182208019591635
DC,dat,0.34316346127371167
DC,amd,0.06748554929243271
DC,hos,0.30197607887484884
DC,rnt,0.05335802217014359
DC,pla,4.7833735746751305e-05
DC,fof,0.001295553636291824
DC,fin,0.05442526015705614
DC,tsv,2.317514742387185
DC,nrs,0.0687048320096181
DC,sec,0.2122155197204184
DC,art,0.0722084182219054
DC,mov,0.03252927938152712
DC,fpd,0.004548835068637109
DC,slg,3.129543969201104
DC,pri,0.0026085780067818688
DC,grd,0.05402584570132192
DC,pip,0.016643116123424843
DC,sle,0.05316835196901344
