r,h,value
WA,hh2,6.684296586949735
WA,hh3,9.110500156153938
WA,hh4,48.52463683198516
WA,hh5,189.1240020877194
WV,hh1,0.731223192703537
WV,hh2,1.6380928561376986
WV,hh3,1.8169438282653887
WV,hh4,6.831258209614426
WV,hh5,13.550132460396815
WI,hh1,1.3807771196956684
WI,hh2,5.884337637670843
WI,hh3,8.457274720652979
WI,hh4,40.01293490462368
WI,hh5,86.35031891685766
WY,hh1,0.2113537149168569
WY,hh2,0.8323846602603258
WY,hh3,1.1521759122002808
WY,hh4,5.076925609317021
WY,hh5,5.658649315611843
