r,s,value
DC,mmf,0.0076826350285959565
DC,otr,0.012026638829956696
DC,min,5.464577775348966e-06
FL,ppd,1.4550600424502405
FL,res,0.17069386519170957
FL,com,1.8202818293748142
FL,amb,0.05167217056447387
FL,fbp,3.532021380164172
FL,rec,0.0017160621674975744
FL,con,0.008138605893286407
FL,agr,1.565569335193307
FL,eec,1.408978081823962
FL,pub,3.6931777824163605
FL,ins,1.4301054694309172
FL,tex,0.3139005005060803
FL,leg,1.3887304799047149
FL,fen,0.042109228998606786
FL,uti,0.20592740531845208
FL,nmp,0.27047814745355697
FL,brd,0.49040731251168873
FL,bnk,2.0513546277121284
FL,ore,0.24544206910633723
FL,edu,0.2761518789805524
FL,ote,6.218064925850653
FL,man,0.14330190223626582
FL,mch,4.240377599508679
FL,dat,0.15882808860633552
FL,oil,0.06791736910999738
FL,hos,0.42958793541896356
FL,rnt,5.828666393290057
FL,pla,0.9178347675265177
FL,fof,0.3391179267440253
FL,tsv,10.50942637883797
FL,nrs,0.010170014422502364
FL,sec,4.2181971292118385
FL,art,0.10750662832065228
FL,mov,0.3566356138336359
FL,fpd,0.238153011050005
FL,pri,0.07329830900521173
FL,pip,0.0007947904169289516
FL,osv,0.0068193382787272395
FL,trn,0.025735472317102055
FL,smn,0.002055386633558997
FL,fmt,1.378714935746162
FL,pet,0.4565380902756327
FL,cep,7.634668669721083
FL,wst,0.022921419725826026
FL,mot,1.4958194853578783
FL,adm,0.32022857527805276
FL,alt,0.31417704716090783
FL,pmt,0.39788847019873075
FL,trk,0.08052403984399589
FL,wtt,1.235501986115303
FL,wpd,0.601824685576385
FL,wht,0.21107099776081412
FL,wrh,0.008994211762799742
FL,che,6.414652040583841
FL,air,2.035398994492698
FL,mmf,1.71253524451353
FL,otr,0.9982809452051846
FL,min,0.10765029303894172
GA,ppd,3.3484759425725494
GA,res,0.03700745713434451
GA,com,1.1623106006541777
GA,amb,0.022212107250934438
GA,fbp,2.993330099289065
GA,rec,0.0005207205473951887
GA,con,0.003938834598930571
GA,agr,1.456569923301519
GA,eec,0.9776499440538171
GA,pub,0.9653425101404036
GA,ins,0.5828208965485809
GA,tex,0.8384412965215735
GA,leg,0.5011741021678295
GA,fen,0.025167530975955015
GA,uti,0.11304707294816241
GA,nmp,0.31235583545832063
GA,brd,0.6649828688984478
GA,bnk,3.1392415710997037
GA,ore,0.08931633788552877
GA,edu,0.17103697126636713
GA,ote,6.5396631451445435
GA,man,0.1019673443697017
GA,mch,3.412755934453113
GA,dat,0.14314475344468225
GA,oil,0.2114307777527117
GA,hos,0.20559004258663163
GA,rnt,5.0104490023613835
GA,pla,0.7632120987800041
GA,fof,0.2267030779103611
GA,tsv,4.947251544637331
GA,nrs,0.004867114566869239
GA,sec,1.4304352261151263
GA,art,0.024074635150224614
GA,mov,0.7601911940832934
GA,fpd,0.09908635298565611
GA,pri,0.027268552183260075
GA,pip,0.002861112146847426
GA,osv,0.002814101887678478
GA,trn,0.042895521991583675
GA,smn,0.003348862704678021
GA,fmt,1.276955640314926
GA,pet,0.10695793925624474
GA,cep,1.8620550563229552
GA,wst,0.008694582300059603
GA,mot,3.02844222124376
GA,adm,0.16102139137581428
GA,alt,0.061051032014060265
GA,pmt,0.2544012048866948
GA,trk,0.05685013596310595
GA,wtt,0.012973329308783572
GA,wpd,0.3154077538686221
GA,wht,0.12178851526112036
GA,wrh,0.006660972942320155
GA,che,3.720324590711265
GA,air,1.2561460724245117
GA,mmf,1.2538397892466029
GA,otr,0.5150244926851805
GA,min,0.7359775658484943
HI,ppd,0.0002667099472228338
HI,res,0.04395511537113254
HI,com,0.08137043701680048
HI,amb,0.0033751675993026237
HI,fbp,0.03800695402065788
HI,rec,0.00012172014588282532
HI,con,0.000639705894676506
HI,agr,0.16911796586571767
HI,eec,0.001908590029321787
HI,pub,0.0032145540959291202
HI,ins,0.06851249828308455
HI,tex,0.0005159869603368484
HI,leg,0.04756583463745355
HI,fen,0.006386090177545502
HI,uti,0.020713733495067426
HI,nmp,0.0002841215687308185
HI,brd,0.02975310243307975
HI,bnk,0.16338046785603222
HI,ore,0.016321549574984204
HI,edu,0.02399576252662885
HI,ote,0.036918507567557324
HI,man,0.007852081948345586
HI,mch,0.003346134822343573
HI,dat,0.005586780481707021
HI,hos,0.029915032595139043
HI,rnt,0.5872645134718387
HI,pla,0.00043547145083315574
HI,fof,0.029105969238126705
HI,tsv,0.45450851837287887
HI,nrs,0.0007082049747171795
HI,sec,0.06048070882865677
HI,art,0.006064072684307562
HI,mov,0.05704973392105296
HI,fpd,0.0011260516773938976
HI,pri,0.0001924371259675503
HI,osv,0.0005635011706729393
HI,smn,1.3289137716976274e-05
HI,fmt,0.0014438481230671328
HI,pet,4.88965325674244e-05
HI,cep,0.011564090960383437
HI,wst,0.0020877307301526513
HI,mot,0.005038348048998399
HI,adm,0.015298685391399763
HI,alt,0.010552760197761158
HI,pmt,0.0005453036009918072
HI,trk,0.0030642884684991467
HI,wtt,0.07428877754301233
HI,wpd,0.00014514163515484975
HI,wht,0.006967756444281938
HI,wrh,9.344013285806872e-05
HI,che,0.021313123711868772
HI,air,0.44243954062509366
HI,mmf,0.004741830484100537
HI,otr,0.08076804733606575
HI,min,1.8236878570516133e-05
ID,ppd,0.09866527964200336
ID,res,0.008152832939031636
ID,com,0.11532222857195955
ID,amb,0.003453430032556475
ID,fbp,0.7004389472879716
ID,rec,5.2821460835814903e-05
ID,con,0.0006893082428183933
ID,agr,1.1729310530264951
ID,eec,0.05771561716215086
ID,pub,0.010443203319191746
ID,ins,0.06453785835764683
ID,tex,0.003755409909597765
ID,leg,0.036226790928036136
ID,fen,0.0038101564289417327
ID,uti,0.014627619139477037
ID,nmp,0.007761463783078301
ID,brd,0.018599292337578503
ID,bnk,0.22077415947319384
ID,ore,0.013545524423194604
ID,edu,0.01959876839590601
ID,ote,0.04834029370576207
ID,man,0.008034246873517703
ID,mch,0.15171317496051248
ID,dat,0.00903623440932086
ID,oil,1.6891564335285918e-05
ID,hos,0.04035076965522524
ID,rnt,0.20789950493391982
ID,pla,0.027204427462105503
ID,fof,0.02146907975192909
ID,tsv,0.7425845057119924
ID,nrs,0.0009552593904959007
ID,sec,0.12464453774623814
ID,art,0.004992738710431326
ID,mov,0.01218363768813819
ID,fpd,0.0031287676724600674
ID,pri,0.0010729902717489432
ID,pip,9.134755630810935e-05
ID,osv,0.00040921823656510196
ID,trn,0.01230320028511913
ID,smn,0.0014042188854271596
ID,fmt,0.050364520298719795
ID,pet,0.002937849367673205
ID,cep,0.4531923067084308
ID,wst,0.004752412687726406
ID,mot,0.05183268114870256
ID,adm,0.020236363377787357
ID,alt,0.009096485651516014
ID,pmt,0.19598938939926197
ID,trk,0.01089718624428892
ID,wtt,0.0014319348022939927
ID,wpd,0.03834398967871473
ID,wht,0.016977723569264223
ID,wrh,0.0002620746921581335
ID,che,0.37400537932641925
ID,air,0.041620290057871635
ID,mmf,0.0216453138159154
ID,otr,0.06884240741101182
ID,min,0.2211967864886997
IL,ppd,0.9814475047307624
IL,res,0.06578944346560026
IL,com,1.5196325044603034
IL,amb,0.025129185863785337
IL,fbp,5.581350094631546
IL,rec,0.0010541991501321645
IL,con,0.003771229681769081
IL,agr,5.103984586506569
IL,eec,2.0160150559439978
IL,pub,1.1135203310840676
IL,ins,1.14297347798284
IL,tex,0.33603626582675133
IL,leg,1.0941304945456307
IL,fen,0.029178624081478755
IL,uti,0.16410535540343488
IL,nmp,0.5019742646480031
IL,brd,0.3256471913705002
IL,bnk,2.82746154544766
IL,ore,0.12350595077011013
IL,edu,0.3034395213179625
IL,ote,1.2176662801046818
IL,man,0.11186403418474744
IL,mch,6.189142452051116
IL,dat,0.16301172709901754
IL,oil,0.03324755623748149
IL,hos,0.37743025884969633
IL,rnt,4.023184293757689
IL,pla,1.941827966740392
IL,fof,0.0806641279841264
IL,tsv,8.516047842579887
IL,nrs,0.008935239701847477
IL,sec,4.311521299886094
IL,art,0.05466159209535432
IL,mov,0.228996555172797
IL,fpd,0.21625078117510063
IL,pri,0.15656795424138378
IL,pip,0.009558821658635445
IL,osv,0.0035293873367959663
IL,trn,0.0889420132332465
IL,smn,0.005311225374218184
IL,fmt,4.9978492916921775
IL,pet,3.7716903959836503
IL,cep,3.9583680348963433
IL,wst,0.015606762010938545
IL,mot,4.627272089360967
IL,adm,0.20802247087733633
IL,alt,0.11135542588010354
IL,pmt,0.8338613764882189
IL,trk,0.09192637859324036
IL,wtt,0.12142807123453059
IL,wpd,0.055666273337719875
IL,wht,0.17659439456152914
IL,wrh,0.00765969499351912
IL,che,13.567308856784098
IL,air,1.3493746983977848
IL,mmf,1.114815083322025
IL,otr,0.743818088876004
IL,min,0.10934697722175832
IN,ppd,0.24147023155747346
IN,res,0.020828651751254246
IN,com,0.4461555242714838
IN,amb,0.015302487077253946
IN,fbp,1.713726422077544
IN,rec,0.0004090097701341721
IN,con,0.0022494409784555498
IN,agr,3.0294326676698837
IN,eec,1.1770306577888037
IN,pub,0.3425178418474061
IN,ins,0.44632132450492923
IN,tex,0.08352833226927782
IN,leg,0.1823143781648021
IN,fen,0.012398191292112407
IN,uti,0.07748879320799541
IN,nmp,0.25755666862949866
IN,brd,0.08255507882020066
IN,bnk,0.6218794425760023
IN,ore,0.04460614184486454
IN,edu,0.09264189768274309
IN,ote,1.4395758461260717
IN,man,0.037261518941190654
IN,mch,5.220948818444627
IN,dat,0.016614718060314147
IN,oil,0.04116875635292398
IN,hos,0.1735111106816237
IN,rnt,1.335161057585859
IN,pla,1.044610136799177
IN,fof,0.03145044997155274
IN,tsv,2.1252221837348353
IN,nrs,0.004107681693564202
IN,sec,0.5122583113152439
IN,art,0.024751038718221704
IN,mov,0.03246311318541567
IN,fpd,0.08117573102483591
IN,pri,0.13960371938916008
IN,pip,0.0022023429086546367
IN,osv,0.0016478271975378684
IN,trn,0.0452088918207557
IN,smn,0.003548199770432665
IN,fmt,0.8649356471177724
IN,pet,0.4810687390261591
IN,cep,1.0204924112274296
IN,wst,0.010336877603772594
IN,mot,7.530513579213753
IN,adm,0.07449560332548145
IN,alt,0.05692258161488997
IN,pmt,0.6759952328850984
IN,trk,0.05788395407760208
IN,wtt,0.07025072140054328
IN,wpd,0.4321125524221266
IN,wht,0.05814044014292699
IN,wrh,0.006071028434867143
IN,che,11.221997323820215
IN,air,0.09497910823696386
IN,mmf,1.536304252199923
IN,otr,0.24674032467738677
IN,min,0.0289069206825914
IA,ppd,0.14647308720289554
IA,res,0.01369888732006947
IA,com,0.1645730286388641
IA,amb,0.00578581080788969
IA,fbp,4.456546248072801
IA,rec,0.00011238498343761502
IA,con,0.001075537635230173
IA,agr,6.496858494335583
IA,eec,0.21357702822350505
IA,pub,0.03538665455995657
IA,ins,0.8541186659915422
IA,tex,0.02806644166053454
IA,leg,0.07238961801976275
IA,fen,0.007695149852151575
IA,uti,0.03777897748091474
IA,nmp,0.05181414635421125
IA,brd,0.050343484739709336
IA,bnk,0.7597435714636994
IA,ore,0.020574242357440868
IA,edu,0.041518042232198835
IA,ote,0.180478184860938
IA,man,0.021882297883995688
IA,mch,0.8718059469534238
IA,dat,0.019540837948778127
IA,hos,0.05131732732271616
IA,rnt,0.433983768053747
IA,pla,0.2893037388783097
IA,fof,0.02857821559703832
IA,tsv,0.7877265282318071
IA,nrs,0.0012148803911062062
IA,sec,0.2348889067237485
IA,art,0.010642661455763583
IA,mov,0.018444950673531628
IA,fpd,0.06108521774900439
IA,pri,0.0074556118393384685
IA,pip,0.0008728025635570451
IA,osv,0.0006223463221634301
IA,trn,0.036391086928129174
IA,smn,0.0006245894726978849
IA,fmt,1.450683013263529
IA,pet,0.04681489424725441
IA,cep,0.35165692387975706
IA,wst,0.0027043349628947926
IA,mot,0.527395826196205
IA,adm,0.02719648020527145
IA,alt,0.024797593545212753
IA,pmt,0.17626937485750946
IA,trk,0.030879532705331003
IA,wtt,0.004811300935707815
IA,wpd,0.03536062871027005
IA,wht,0.03059830829784435
IA,wrh,0.001869908457550227
IA,che,2.209009565490072
IA,air,0.018864020629891346
IA,mmf,0.2060838119935483
