r,s,value
AL,ppd,0.027753800287729884
AL,res,0.06244954380145876
AL,com,0.008798797457992885
AL,amb,0.0004263785124109974
AL,fbp,0.05478237443471756
AL,rec,0.06720164344867433
AL,con,0.00125342944236764
AL,agr,-0.010787591722186398
AL,eec,0.021592867771537155
AL,pub,0.0245440449218309
AL,hou,-0.019026199658837187
AL,ins,0.015547085686663615
AL,tex,0.04176070309879653
AL,leg,0.060808384129612814
AL,uti,0.043272057175848415
AL,nmp,0.0262792941663639
AL,brd,0.03973146795808031
AL,bnk,-0.000258970990540496
AL,ore,-0.004424115998787111
AL,edu,0.0015538694701760017
AL,ote,0.012674242337896212
AL,man,0.0029035663565814425
AL,mch,0.025274659897671838
AL,dat,0.004953567810218686
AL,amd,0.09092002752527564
AL,oil,0.0337145696589664
AL,hos,0.002328653220632849
AL,rnt,0.04335680376182226
AL,pla,0.023681500221945727
AL,fof,0.011566918242496818
AL,fin,0.0003640676283200486
AL,tsv,0.0037604552499903273
AL,nrs,0.012255274518149208
AL,sec,0.0027745179815341662
AL,art,0.024773195542658655
AL,mov,0.012036632730448372
AL,fpd,0.04317125422470398
AL,pri,0.011275322446004257
AL,grd,-0.15097526244328907
AL,pip,0.2260869565217391
AL,osv,0.02267360675485597
AL,trn,-0.5970458310325785
AL,fmt,0.025581011812643568
AL,pet,0.12869822320531046
AL,cep,0.022634266856347066
AL,wst,0.013624414359504766
AL,mot,0.03248264268927833
AL,adm,0.0068989050385504175
AL,soc,0.0044339417528326975
AL,alt,0.058496924460288535
AL,pmt,0.0056324077086297225
AL,trk,0.005780694887697959
AL,wtt,0.01644535240040858
AL,wpd,0.025375308511521536
AL,wrh,0.0015074952664648627
AL,che,0.02318902965970422
AL,air,0.10037060440968013
AL,mmf,0.03539785166940339
AL,otr,0.001449649125188332
AL,min,0.03957116026711185
AK,ppd,0.027753800287729884
AK,res,0.06244954380145876
AK,com,0.008798797457992885
AK,amb,0.0004263785124109974
AK,fbp,0.05478237443471756
AK,rec,0.06720164344867433
