r,s,value
AR,edu,0.09841556956535721
AR,ote,0.3755619829465715
AR,man,0.42659055705735804
AR,mch,0.5720973333860804
AR,dat,0.4977633847182759
AR,amd,0.340516620133533
AR,oil,0.12070497450394642
AR,hos,0.501316620100066
AR,rnt,0.7803008671096849
AR,pla,0.4095480427847886
AR,fof,0.1296313239582312
AR,fin,0.013724922244149212
AR,tsv,0.764116877326288
AR,nrs,0.06528691349045973
AR,sec,0.018955802160774284
AR,art,0.1168563976171985
AR,mov,0.016900443273018245
AR,fpd,0.03888870322082633
AR,slg,0.198373001929667
AR,pri,0.08379747317445109
AR,grd,0.011670656127697538
AR,pip,0.04637536287519238
AR,sle,0.10180374527639549
AR,osv,0.7097602134047967
AR,trn,0.3340968647790506
AR,smn,0.09353671316207653
AR,fmt,0.5888623874156087
AR,pet,0.1839938455751518
AR,mvt,0.640180584510193
AR,cep,0.04841186194924588
AR,wst,0.14528109871938397
AR,mot,0.12275089165579456
AR,adm,0.7034627948341569
AR,soc,0.1337483943220018
AR,alt,0.007581993046811125
AR,pmt,1.8251162807897463
AR,trk,1.1200208149220487
AR,fdd,0.6829420612353618
AR,gmt,0.12566766597177925
AR,wtt,0.0023730224335063266
AR,wpd,1.042531242552315
AR,wht,3.6169590806011644
AR,wrh,0.022269452935575074
AR,ott,1.8242013727104172
AR,che,0.6360790094850403
AR,air,0.05216199289488236
AR,mmf,0.03207254408532173
AR,otr,0.31705907117398907
AR,min,0.1498437010518655
AZ,ppd,0.09375151563523242
AZ,res,1.7179026080436184
AZ,com,0.471475905625267
AZ,amb,3.1160694400718136
AZ,fbp,0.8156575890145386
AZ,rec,0.11922896925686069
AZ,con,6.889563642446773
AZ,agr,0.6866923506186363
AZ,eec,0.24392062307175197
AZ,fnd,2.0842377063801862
AZ,pub,1.2190646746212803
AZ,hou,30.439227164114353
AZ,fbt,0.73372562957923
AZ,ins,2.077712709078762
AZ,tex,0.03810970313021893
AZ,leg,1.039770805039085
AZ,fen,0.30858655917350714
AZ,uti,4.002012829517104
AZ,nmp,0.4861987117427987
AZ,brd,4.120699832182165
AZ,bnk,7.716104163455909
AZ,ore,8.528498335082867
AZ,edu,0.446479666063984
AZ,ote,1.7034213829854274
AZ,man,0.36762535483789877
AZ,mch,0.278709067371318
AZ,dat,1.477584425285652
AZ,amd,1.0939971090147758
AZ,oil,0.007662707900859636
AZ,hos,1.1125982849743452
AZ,rnt,2.911339643839428
AZ,pla,0.2995288943598762
AZ,fof,0.09989803319937465
AZ,fin,0.3776279154393806
AZ,tsv,3.2423214701346588
AZ,nrs,0.0838291708564368
AZ,sec,0.1304313351907051
AZ,art,0.47281033299012054
AZ,mov,0.07193922097465216
AZ,fpd,0.0900187733655665
AZ,slg,2.963183551491364
AZ,pri,0.2794702822663003
AZ,grd,0.18178280615724102
AZ,pip,0.048350068435479475
AZ,sle,1.2161777852438356
AZ,osv,2.1477828620519785
AZ,trn,0.4344793827720593
AZ,smn,0.033173738424024546
AZ,fmt,0.3484475102639786
AZ,pet,0.08370433377636047
AZ,mvt,1.599169744642728
AZ,cep,2.742116259704345
AZ,wst,0.489788681697797
AZ,mot,0.3435691747758482
AZ,adm,2.878511128252753
AZ,soc,0.2659361403832038
AZ,alt,0.023912056766073757
AZ,pmt,0.6867527083960328
AZ,trk,1.2365726429081059
AZ,fdd,2.0846439902137783
AZ,gmt,0.2480593432012045
AZ,wtt,0.00011681882412561162
AZ,wpd,0.12036924796529377
AZ,wht,5.747257565527623
AZ,wrh,0.031263161551759025
AZ,ott,4.618709212260958
AZ,che,0.5992735163083251
AZ,air,0.9602645602108394
AZ,mmf,0.792134653208849
AZ,otr,1.1439295525858935
AZ,min,3.755789451199323
CA,ppd,0.9173101367285155
CA,res,14.417717566867578
CA,com,8.281222936311089
CA,amb,20.210514138252694
CA,fbp,7.785746426847138
CA,rec,2.2419945068250127
CA,con,36.2806585836507
CA,agr,15.790913902892182
CA,eec,0.40703515929999373
CA,fnd,13.212813158717449
CA,pub,32.229340461433075
CA,hou,210.68825895123592
CA,fbt,5.613989177603146
CA,ins,6.126421943522188
CA,tex,0.13043589960789878
CA,leg,14.994417945738187
CA,fen,1.6227629855685253
CA,uti,18.339198402700017
CA,nmp,1.8254173918471326
CA,brd,43.594608232891794
CA,bnk,36.622538524887354
CA,ore,58.168515384532036
CA,edu,3.4743585561736374
CA,ote,6.071024594170316
CA,man,3.6717666464931247
CA,mch,2.959620650766793
CA,dat,61.357160881892355
CA,amd,7.405438683110221
CA,oil,2.5323507689216633
CA,hos,5.987141318043163
CA,rnt,17.440009863322985
CA,pla,0.9182009140708728
CA,fof,2.244591576206134
CA,fin,2.550396706853356
CA,tsv,45.86058603178751
CA,nrs,0.5451754631174125
CA,sec,5.1025623340049915
CA,art,7.934716301007506
CA,mov,15.618833263871824
CA,fpd,0.40949459450889086
CA,slg,22.13820267580465
CA,pri,0.8422239689295044
CA,grd,4.275382515969214
CA,pip,0.19981222480826902
CA,sle,8.200958931929922
CA,osv,14.421313167007915
CA,trn,0.6879016165014895
CA,smn,0.3317050332546422
CA,fmt,1.898332957595575
CA,pet,14.771927057465218
CA,mvt,11.22805915855434
CA,cep,37.267564082446825
CA,wst,2.0874117433308865
CA,mot,2.4079883479263144
CA,adm,17.1414728381891
CA,soc,1.755360334558493
CA,alt,0.9974479301568892
CA,pmt,1.1168882534806601
CA,trk,11.392598565442968
CA,fdd,15.499293882902084
CA,gmt,2.6582322188813508
CA,wtt,0.7395236459929405
CA,wpd,1.3602064326346164
CA,wht,46.205733620849195
CA,wrh,0.33709930534537724
CA,ott,31.58629076167358
CA,che,43.98052382227026
CA,air,4.050148074134405
CA,mmf,3.8853043178918134
CA,otr,8.086289943683218
CA,min,1.587539469974482
CO,ppd,0.05557979031154713
CO,res,2.3134504563346674
CO,com,1.2442638502172165
CO,amb,2.61991286292154
CO,fbp,1.6444893826879314
CO,rec,0.14260946835257193
CO,con,8.455506758943166
CO,agr,1.5665400862662584
CO,eec,0.036166847721440985
CO,fnd,1.964787928711498
CO,pub,2.779906513956592
CO,hou,31.258484265172044
CO,fbt,0.6413367940215704
CO,ins,2.337298564243609
CO,tex,0.012509605719088232
CO,leg,1.220892735005321
CO,fen,0.2624151789953552
CO,uti,2.8162138389263207
CO,nmp,0.4344355669951469
CO,brd,4.934705650154629
CO,bnk,5.156821785780669
CO,ore,8.553782183506769
CO,edu,0.4073804974000084
CO,ote,0.9216641309583011
CO,man,0.6189967835212272
CO,mch,0.18897287772920848
CO,dat,2.6043810045386477
CO,amd,1.0589440288414964
CO,oil,5.948985678161719
CO,hos,0.7826969589143516
CO,rnt,2.5563280509968456
CO,pla,0.18510568931234292
CO,fof,0.07171228692247117
CO,fin,0.12479512633105952
CO,tsv,5.596151102834828
CO,nrs,0.08927629248631012
CO,sec,0.28383535108222097
CO,art,1.0222958606196804
CO,mov,0.34375872403928504
CO,fpd,0.07952211334688691
CO,slg,1.270102726395977
CO,pri,0.08444084555655013
CO,grd,0.22324585461003574
CO,pip,1.0466334459998277
CO,sle,0.8546288131254223
CO,osv,1.6709888863449933
CO,trn,0.3290109516833589
CO,smn,0.8728352466762211
CO,fmt,0.453025988734816
CO,pet,0.6132823819542327
CO,mvt,1.3571066838170278
CO,cep,1.243032697956525
CO,wst,0.2990172477046706
CO,mot,0.08101401951497224
CO,adm,2.086582130637787
CO,soc,0.2160546146782388
CO,alt,0.015522264147764326
CO,pmt,0.1897195107043038
CO,trk,0.9968459050553324
CO,fdd,3.0704297675664454
CO,gmt,0.24698756585610107
CO,wtt,0.0024142556985959746
CO,wpd,0.15362275342299078
CO,wht,6.022844372967953
CO,wrh,0.028787696640561557
CO,ott,3.8856986389478148
CO,che,0.8795412302795048
CO,air,1.2216245833562989
CO,mmf,0.8792516818594072
CO,otr,0.6352687853241566
CO,min,0.5394501252904943
CT,ppd,0.27485878790590873
CT,res,1.0034066857386066
CT,com,0.33564481622656217
CT,amb,2.0815766917844223
CT,fbp,0.6103250532123431
CT,rec,0.37625636763236253
CT,con,2.12025576285187
CT,agr,0.17101532738569147
CT,eec,0.28223886230053374
CT,fnd,1.1018902372689519
CT,pub,0.8382374970531474
CT,hou,16.785574133097192
CT,fbt,0.469755911560083
CT,ins,8.50644690853887
CT,tex,0.021578045399713745
CT,leg,1.336242685002927
CT,fen,0.15177416746763797
CT,uti,2.5000692511906277
CT,nmp,0.044394962886174075
CT,brd,5.641002751716104
CT,bnk,2.9014763232894176
CT,ore,4.919620194201421
CT,edu,0.6890511203056248
CT,ote,4.193346523007552
CT,man,0.4210371565002913
CT,mch,0.10490879001774238
CT,dat,1.0399262865559056
CT,amd,0.5819194789065136
CT,hos,0.7260189916999634
CT,rnt,4.193365517672782
CT,pla,0.0921401929541491
CT,fof,0.02153489351942016
CT,fin,0.008113387985514501
CT,tsv,3.652893246260702
CT,nrs,0.0538435643102105
CT,sec,0.9712043235271155
CT,art,0.6216982224638875
CT,mov,0.5183172779595169
CT,fpd,0.024621011681878406
CT,slg,9.742478310768059
CT,pri,0.11596219171381164
CT,grd,0.1654124231122465
CT,pip,0.6154540195703652
CT,sle,1.233460336212752
CT,osv,1.4225612554235663
CT,trn,0.04101797748577951
CT,smn,0.0021018813984351697
CT,fmt,0.7407128991483801
CT,pet,0.061945893701300596
CT,mvt,0.9560979503444765
CT,cep,0.3477257780982385
CT,wst,0.2594519805091494
CT,mot,0.11538916925255696
CT,adm,1.609319553386432
CT,soc,0.31282972795184655
CT,alt,0.01442701727447657
CT,pmt,0.11835675857531576
CT,trk,0.39706904468245396
CT,fdd,1.09012114570247
CT,gmt,0.20978299185970495
CT,wtt,0.06091058294406692
CT,wpd,0.025875626074853282
CT,wht,4.419389988871924
CT,wrh,0.01450117193379529
CT,ott,2.705001200170671
CT,che,2.7692201382265584
CT,air,0.15851452421293302
CT,mmf,1.3464441678379635
CT,otr,0.5573313912068873
CT,min,0.07123093690417545
DE,ppd,0.09304381565865819
DE,res,0.2602690584157114
DE,com,0.06313321546155369
DE,amb,0.32812109891997404
DE,fbp,0.4207818220385168
DE,rec,0.00797937835706285
DE,con,0.9774010845680595
DE,agr,0.43394025791891644
DE,eec,0.011048185562827165
DE,fnd,0.31401709061548616
DE,pub,0.07206200974071415
DE,hou,4.489472872893671
DE,fbt,0.09462110131603044
DE,ins,2.549534655849854
DE,tex,0.009482032335968532
DE,leg,0.6187405926892773
DE,fen,0.041866883014546025
DE,uti,0.4969781306738063
DE,nmp,0.038685052584881745
DE,brd,0.30909653817203375
DE,bnk,6.397483589444393
DE,ore,1.3374168128297976
DE,edu,0.04439678796172526
DE,ote,0.02497172525069948
DE,man,0.12218741087762669
DE,mch,0.069594316904368
DE,dat,0.1551688991970219
DE,amd,0.1458578313797419
DE,hos,0.3126444238576745
DE,rnt,4.017236422681741
DE,pla,0.04798228244518904
DE,fof,0.006866211427912661
DE,fin,0.024145696540632706
DE,tsv,0.5143832221224741
DE,nrs,0.02695134154746311
DE,sec,0.06684985908298895
DE,art,0.059567457280862685
DE,mov,0.011014354420405284
DE,fpd,0.04160558075071334
DE,slg,0.14042762465367664
DE,pri,0.005627188485161514
DE,grd,0.03337886982102809
DE,pip,0.026758329493927355
DE,sle,0.08652205956606647
DE,osv,0.313997239857828
DE,trn,0.07507154427432486
DE,fmt,0.013148658100787969
DE,pet,0.2757807260561341
DE,mvt,0.1977045599282572
DE,cep,0.09893663464143798
DE,wst,0.04519481433304161
DE,mot,0.0019284177519385574
DE,adm,0.33716956253642333
DE,soc,0.08118178258697514
DE,alt,0.0016501603889298394
DE,pmt,0.01001774602111318
DE,trk,0.10838820386348627
DE,fdd,0.26174190711456974
DE,gmt,0.03828913165359697
DE,wtt,0.01408325393788223
DE,wpd,0.0079101291081036
DE,wht,0.50556569080877
DE,wrh,0.012475828801388051
DE,ott,0.5638801636137911
DE,che,1.1678822198992873
DE,air,0.010167636006312
DE,mmf,0.09618782305011712
DE,otr,0.1476247484918894
DE,min,0.0037489843744179987
DC,ppd,0.00027714015731348287
DC,res,0.8069817441943865
DC,com,0.18042355574042634
DC,amb,0.3772126307928686
DC,fbp,0.012735873976422184
DC,rec,0.10473924441512018
DC,con,0.3790152957079723
DC,eec,0.00033493623449376764
DC,fnd,1.838583904428703
DC,pub,0.9701815753040622
DC,hou,6.475414005440098
DC,fbt,0.0306044861602729
DC,ins,0.7701012460221281
DC,tex,0.00045822944192522774
DC,leg,3.886196071975912
DC,fen,0.2272309786128163
DC,uti,0.8769484740471926
DC,nmp,0.01629357328085021
DC,brd,2.3679113451751577
DC,bnk,1.0519519482106694
DC,ore,1.127880982132568
DC,edu,0.44226725538977385
DC,ote,0.005734439464816045
DC,man,0.06852195162467536
DC,mch,0.0028010350878774643
DC,dat,1.0436810714183
DC,amd,0.28041575980208217
DC,hos,0.3119180192967893
DC,rnt,0.12310140184051105
DC,pla,6.428989236417857e-05
DC,fof,0.0012550767083893068
DC,fin,0.5314617818241932
DC,tsv,2.705608528622953
DC,nrs,0.020880999919627673
DC,sec,0.15649915128972708
DC,art,0.16527049160495094
DC,mov,0.09003166412857623
DC,fpd,0.0014577293544918864
DC,slg,10.244789246351091
DC,pri,0.003929944407664764
DC,grd,0.05834572127834938
DC,pip,0.009467520552674339
DC,sle,1.5356355350832918
DC,osv,0.3831916802766044
DC,trn,0.06748472203020058
DC,fmt,0.0009997509460206127
DC,pet,6.211771571057619e-05
DC,mvt,0.07434267310854763
DC,cep,0.016564987041138138
DC,wst,0.012937212263801708
DC,mot,5.8256872601531016e-05
DC,adm,0.41047387301301796
DC,soc,0.04204380478224767
DC,alt,0.0001389773269936633
DC,pmt,0.004642389221937233
DC,trk,0.003948858678184843
DC,fdd,7.60938366647366
DC,gmt,0.004872088249867597
DC,wtt,0.002627361746226311
DC,wpd,0.0005274078721809866
DC,wht,0.3364591509748287
DC,wrh,3.746335258281957e-05
DC,ott,0.22092456479306585
DC,che,0.0551938431167109
DC,air,0.005477724590755193
DC,mmf,0.0016507473402406392
DC,otr,0.041182072284705974
FL,ppd,0.6585260540036839
FL,res,10.318957912945317
FL,com,1.380461626616956
FL,amb,8.8220937302209
FL,fbp,2.2046652317388284
FL,rec,0.6399237316644797
FL,con,22.80130178814544
FL,agr,2.2053913518110373
FL,eec,0.21327028453186284
FL,fnd,5.053331399757997
FL,pub,3.8157100056023037
FL,hou,110.19861732032605
FL,fbt,2.4633476508561896
FL,ins,11.006466117761951
FL,tex,0.04669607203109368
FL,leg,4.416609573358366
FL,fen,0.7005165620064857
FL,uti,10.769266639780966
FL,nmp,1.4447209608636604
FL,brd,11.646229177283871
FL,bnk,9.928793070230984
FL,ore,31.01211945579696
FL,edu,1.1634311082547124
FL,ote,2.4205713536987825
FL,man,1.3521146370122057
FL,mch,1.3042811255186568
FL,dat,4.140163699571161
FL,amd,3.960523548979907
FL,oil,0.016970951895121548
FL,hos,3.094649926958205
FL,rnt,10.134914027721472
FL,pla,0.3054397864025434
FL,fof,0.39224933522584926
FL,fin,0.738172178626266
FL,tsv,12.83057273631047
FL,nrs,0.2290567507751454
FL,sec,0.7345971947494755
FL,art,2.3785920852460314
FL,mov,0.5312945890004745
FL,fpd,0.05777417203151084
FL,slg,2.658314116612088
FL,pri,0.4732283663940945
FL,grd,0.3474447772859682
FL,pip,0.042566050644268244
FL,sle,2.4103647280789398
FL,osv,5.976323385954629
FL,trn,0.39289682551701605
FL,smn,0.003717711793334678
FL,fmt,0.6413913724210127
FL,pet,0.6726448113583625
FL,mvt,5.264433033902017
FL,cep,1.3928688035160655
FL,wst,0.8492283841699418
FL,mot,0.05295435784981495
FL,adm,8.027565311410825
FL,soc,0.8185673630351279
FL,alt,0.03956594546808274
FL,pmt,1.3799406573178787
FL,trk,4.0858617125948635
FL,fdd,5.177149611465606
FL,gmt,0.9076652810681342
FL,wtt,1.7344568621683532
FL,wpd,0.8119200914241277
FL,wht,24.340430984887675
FL,wrh,0.1075480998410684
FL,ott,15.113747000042597
FL,che,4.5961330010654
FL,air,3.320041858222278
FL,mmf,1.328137271578604
FL,otr,3.0651811142840386
FL,min,0.5578664649669056
GA,ppd,2.0912009866111676
GA,res,2.6326906843129962
GA,com,0.7730152039094156
GA,amb,4.013021305535641
GA,fbp,5.3226517565548495
GA,rec,0.15187704709397493
GA,con,13.082532897117556
GA,agr,2.0814977144554407
GA,eec,0.6851863459498444
GA,fnd,2.9904559507924997
GA,pub,2.703262518240287
GA,hou,40.06439352037658
GA,fbt,1.1407664786929237
GA,ins,2.5116724545509777
GA,tex,0.967665021715666
GA,leg,3.092538702368111
GA,fen,0.40871345270790854
GA,uti,5.192476390283389
GA,nmp,1.0669786297170503
GA,brd,17.34860267239424
GA,bnk,15.194291389625963
GA,ore,11.062721506671009
GA,edu,0.7275080616899336
GA,ote,1.4093052929101217
GA,man,0.9674084880159004
GA,mch,1.394099917331864
GA,dat,3.8132085166518244
GA,amd,1.399318989047539
GA,hos,1.6709892079204074
GA,rnt,9.743786406598561
GA,pla,0.8110249335140134
GA,fof,0.24457177106203257
GA,fin,0.36707812872430295
GA,tsv,5.710379330631409
GA,nrs,0.1716476721146719
GA,sec,0.22301898132140674
GA,art,0.6173076737607546
GA,mov,1.4123645784640528
GA,fpd,0.18988844400929525
GA,slg,1.8820059104304394
GA,pri,0.36194981002337867
GA,grd,0.06489987512466357
GA,pip,0.23599685113848853
GA,sle,0.9552846133690064
GA,osv,2.7069784846685825
GA,trn,0.6453415553072188
GA,smn,0.014863448046476864
GA,fmt,0.8661294261386645
GA,pet,0.4355773240306667
GA,mvt,2.3778991516639483
GA,cep,0.3594659792443754
GA,wst,0.31660391025520296
GA,mot,0.7712509034520711
GA,adm,3.751695790235399
GA,soc,0.25438955965484494
GA,alt,0.017708469833078538
GA,pmt,0.6782368087918952
GA,trk,2.2008836709457116
GA,fdd,3.965416101236071
GA,gmt,0.46708941010303223
GA,wtt,0.011593716076675942
GA,wpd,1.5924166176759733
GA,wht,13.995171327447036
GA,wrh,0.08798714556829232
GA,ott,6.775445290604763
GA,che,2.4508399105961347
GA,air,1.654492613800254
GA,mmf,0.2606987304570953
GA,otr,1.8434908840166824
GA,min,0.9239032943853766
HI,ppd,0.0014769769013815986
HI,res,2.166995725601698
HI,com,0.08122809197148911
HI,amb,0.6652051616415692
HI,fbp,0.0686675371500068
HI,rec,0.09558021992974823
HI,con,1.5300449520191832
HI,agr,0.14415036208463433
HI,eec,0.0005024043517406512
HI,fnd,0.6633008053007136
HI,pub,0.08345392542016566
HI,hou,7.335854051894694
HI,fbt,0.1527033875519826
HI,ins,0.7115429175117565
HI,tex,0.0020847021447874077
HI,leg,0.29192958922813006
HI,fen,0.07535831054972494
HI,uti,0.919200606462523
HI,nmp,0.04874483951724285
HI,brd,0.6689838377736971
HI,bnk,0.7003129190292109
HI,ore,2.11003062225028
HI,edu,0.09550664703041345
HI,ote,0.038791723190839275
HI,man,0.069371925573072
HI,mch,0.0017441157419150486
HI,dat,0.15616057062597236
HI,amd,0.6026706638606749
HI,hos,0.22211743069399598
HI,rnt,1.0131450879992572
HI,pla,0.0023718662766817364
HI,fof,0.02040213207622608
HI,fin,0.013509620662610198
HI,tsv,0.6535296304562119
HI,nrs,0.018101595290293548
HI,sec,0.015637667217640643
HI,art,0.21417912340203055
HI,mov,0.10790814948512169
HI,fpd,0.005657068259527503
HI,slg,1.1305942353128893
HI,pri,0.01181180116234972
HI,grd,0.10884705716205183
HI,sle,0.44294066495412604
HI,osv,0.6966092143660221
HI,smn,9.696795462004383e-05
HI,fmt,0.005836362181030297
HI,pet,0.17453760617560252
HI,mvt,0.33061954370029734
HI,cep,0.01418529280684654
HI,wst,0.08734259249829061
HI,mot,0.0003303572744350822
HI,adm,0.43011525465075096
HI,soc,0.06533668357066935
HI,alt,0.002231958129522997
HI,pmt,0.001638490313624906
HI,trk,0.09062792497473936
HI,fdd,1.0694742658250993
HI,gmt,0.05327535824615487
HI,wtt,0.08224962517641064
HI,wpd,0.00532927621766943
HI,wht,0.6997399006847468
HI,wrh,0.0014065475152501732
HI,ott,0.9528972578903847
HI,che,0.07221035556169136
HI,air,0.8776407248918745
HI,mmf,0.0057016103525186525
HI,otr,0.32627644684011714
HI,min,0.03723008853074139
ID,ppd,0.08656314630459334
ID,res,0.6306244958581501
ID,com,0.08275252743063358
ID,amb,0.7451800456360831
ID,fbp,0.9843085480381905
ID,rec,0.05121757215997766
ID,con,1.7253943319973088
ID,agr,2.057893212602217
ID,eec,0.008455167257754147
ID,fnd,0.4685631100638671
ID,pub,0.16980887635234937
ID,hou,6.109080350766442
ID,fbt,0.2566327524573641
ID,ins,0.42010270679288686
ID,tex,0.002909694469454766
ID,leg,0.1941689142990394
ID,fen,0.06655544764782483
ID,uti,0.6747583830603531
ID,nmp,0.05214922509605747
ID,brd,0.427364747907772
ID,bnk,0.9429190482064972
ID,ore,1.87839956743899
ID,edu,0.08549468642600455
ID,ote,0.03416171661223806
ID,man,0.07436953345335341
ID,mch,0.04689711577638307
ID,dat,0.26716027794427877
ID,amd,0.24060259884561638
ID,oil,0.0020607285397000893
ID,hos,0.4884747579523663
ID,rnt,0.3564884789487115
ID,pla,0.08760403192410263
ID,fof,0.16117723177588
ID,fin,0.12144423266745792
ID,tsv,0.940047207648932
ID,nrs,0.08613061172282632
ID,sec,0.017981227077549306
ID,art,0.1523101339525708
ID,mov,0.019472289656261226
ID,fpd,0.008968799021728856
ID,slg,0.13912884895611133
ID,pri,0.03845937608181436
ID,grd,0.014781230271644505
ID,pip,0.007327967885418146
ID,sle,0.07382248726039434
ID,osv,0.45169945436700654
ID,trn,0.1782120898879133
ID,smn,0.008357289833550373
ID,fmt,0.19008879617027974
ID,pet,0.0037601643230992356
ID,mvt,0.5103868898997035
ID,cep,0.3625184168566048
ID,wst,0.21258094688515636
ID,mot,0.06756429500270515
ID,adm,0.5383729554550274
ID,soc,0.07036044762050989
ID,alt,0.004014557472560394
ID,pmt,0.09939137515564382
ID,trk,0.5016481878279377
ID,fdd,0.6791091451626583
ID,gmt,0.12499853466993556
ID,wtt,0.0019469804020935274
ID,wpd,0.43068499932422194
ID,wht,2.080677600373887
ID,wrh,0.009125070480767647
ID,ott,1.433533735685834
ID,che,0.12690728281610678
ID,air,0.0757515785158721
ID,mmf,0.029576233342190575
ID,otr,0.22154582665729655
ID,min,0.4386229369791346
IL,ppd,0.31316281048103367
IL,res,5.747273006793409
IL,com,1.2048709870999113
IL,amb,4.653820560972957
IL,fbp,4.248775528605259
IL,rec,0.4537355774440166
IL,con,8.854123396205562
IL,agr,8.025755183177077
IL,eec,0.8677045617860787
IL,fnd,3.1751868747509513
IL,pub,2.8017414788512283
IL,hou,55.410609769739835
IL,fbt,1.2763930027561692
IL,ins,12.780480659956995
IL,tex,0.017911414211637264
IL,leg,7.242469525558752
IL,fen,0.38704097541340143
