r,s,value
AK,adm,0.0035646950894394477
AK,alt,0.0004690732057401904
AK,pmt,0.00637017409808142
AK,trk,0.0029071142402805014
AK,wtt,0.1021699843788068
AK,wpd,0.0014389376315521983
AK,wht,0.002607359858466418
AK,wrh,9.642335300633714e-05
AK,che,0.008244385931253616
AK,air,0.30545474573544734
AK,mmf,0.004110038918003821
AK,otr,0.07035925629620148
AK,min,2.261733928046988
AR,ppd,0.46042984326915587
AR,res,0.009051790903310451
AR,com,0.10210830123815388
AR,amb,0.005922083465263061
AR,fbp,0.876174167503389
AR,rec,8.050295419344053e-06
AR,con,0.0005678756239884345
AR,agr,1.40576416783285
AR,eec,0.1996949317259732
AR,pub,0.0016581363553850779
AR,ins,0.07886716193618826
AR,tex,0.008323299950700667
AR,leg,0.04179026670440019
AR,fen,0.004884870734242328
AR,uti,0.042185781335767863
AR,nmp,0.022422261833496437
AR,brd,0.048060842555230236
AR,bnk,0.28651358457358356
AR,ore,0.017043412632525644
AR,edu,0.008374935002693549
AR,ote,1.3760614403294626
AR,man,0.06238208301486733
AR,mch,0.43001674758206515
AR,dat,0.010262931185431623
AR,hos,0.018925078210443844
AR,rnt,0.36327198422296664
AR,pla,0.2644487872464593
AR,fof,0.0032143695424742677
AR,tsv,0.468893664814249
AR,nrs,0.0013445881499427245
AR,sec,0.13638776390825014
AR,art,0.004131988049825453
AR,mov,0.024607525198260427
AR,fpd,0.01811210121461173
AR,pri,0.018030808554910113
AR,pip,0.00052256492675087
AR,osv,0.0005066371616212844
AR,trn,0.02313568367392972
AR,smn,0.01581055520528131
AR,fmt,0.21069338152410796
AR,pet,0.026237878514988402
AR,cep,0.1122822323105134
AR,wst,0.0010174232020918376
AR,mot,0.1241377247080741
AR,adm,0.013335960732542836
AR,alt,0.035084150020000884
AR,pmt,0.1634353398790014
AR,trk,0.02844505104878994
AR,wtt,0.0007658397466213797
AR,wpd,0.01695618564148804
AR,wht,0.019760413449057167
AR,wrh,0.0012339473034022246
AR,che,0.7265142294001057
AR,air,0.04827675005769997
AR,mmf,0.014528335159059087
AR,otr,0.06289605427373676
AR,min,0.007955068310113354
AZ,ppd,0.217243218658495
AZ,res,0.05292832359515893
AZ,com,0.408003314612422
AZ,amb,0.016948461519709277
AZ,fbp,0.5461136452685188
AZ,rec,7.161986959278503e-05
AZ,con,0.0018286994868843263
AZ,agr,0.6649775182294843
AZ,eec,1.2392278990849235
AZ,pub,0.19855830983975525
AZ,ins,0.25924937118653574
AZ,tex,0.16445261881346995
