r,s,value
AL,ppd,5.4324804135864895
AL,res,11.000544098171867
AL,com,5.320942783816088
AL,amb,13.947002257811524
AL,fbp,19.99404561011802
AL,rec,1.9420478564961472
AL,con,19.277551784480327
AL,agr,6.549501716381345
AL,eec,3.457967257053837
AL,fnd,2.943535493064206
AL,pub,3.290945296111297
AL,hou,23.765279289167204
AL,ins,10.659651693723124
AL,tex,2.4750327439488737
AL,leg,3.8350737629750977
AL,fen,0.7114590341351726
AL,uti,7.895680714231986
AL,nmp,2.9075504056515133
AL,brd,8.553475322091547
AL,bnk,9.3669537873237
AL,ore,12.936547132145348
AL,edu,4.506785173247593
AL,ote,5.262745482362642
AL,man,5.767013485140322
AL,mch,6.197307469096794
AL,dat,3.233006337212732
AL,amd,2.2111277088602437
AL,oil,4.494460226509613
AL,hos,13.467486532153778
AL,rnt,3.576257749785318
AL,pla,5.441522996836825
AL,fof,1.6213945292571712
AL,fin,1.883115132326498
AL,tsv,19.652667838388602
AL,nrs,3.1395278608773998
AL,sec,4.062403634718567
AL,art,1.4208578286408748
AL,mov,0.8448765252056611
AL,fpd,3.393293310606591
AL,slg,13.487892425206216
AL,pri,0.9226415510803799
AL,grd,1.0241203627247546
AL,pip,0.0007705669336540618
AL,sle,1.2806736692832879
AL,osv,10.80702576528134
AL,trn,0.11268977682796814
AL,smn,0.22539067411949232
AL,fmt,7.414446055167991
AL,pet,9.837441680571867
AL,cep,7.35187588354746
AL,wst,1.69248816285653
AL,mot,30.320342096348128
AL,adm,9.761717699042608
AL,soc,2.9186325981942525
AL,alt,5.582570251040512
AL,pmt,9.471307961438075
AL,trk,0.6409670844374946
AL,fdd,4.625088540642664
AL,wtt,0.24240169604197506
AL,wpd,3.500587734771218
AL,wht,1.2889725401723324
AL,wrh,1.6928492773219779
AL,ott,0.10922350057800768
AL,che,16.97748187999764
AL,air,2.1631245966843595
AL,mmf,4.6887928268556465
AL,otr,2.6960474650599617
AL,min,2.3782827685034102
AK,ppd,0.5034861484934114
AK,res,2.593985271693665
AK,com,1.3395341609823521
AK,amb,3.533382913400979
AK,fbp,4.91350861185506
AK,rec,0.7179112224292682
AK,con,7.401918482377122
AK,agr,1.3764428446068082
AK,eec,0.676389316474632
AK,fnd,2.720690110293683
AK,pub,0.7383290657510984
AK,hou,4.818790871216711
AK,ins,2.0055401974174067
AK,tex,0.22181761922561222
AK,leg,0.7292018473426494
AK,fen,0.2000186261561559
AK,uti,1.8327327598280125
AK,nmp,0.5879071456123603
AK,brd,2.1964266971138997
AK,bnk,2.018080608743673
AK,ore,2.767179590840467
AK,edu,1.060041486958572
AK,ote,1.0009119875453378
AK,man,1.7223316451399402
AK,mch,1.286186494646477
AK,dat,0.819866921159552
AK,amd,0.7028406451019746
AK,oil,2.7077567137340277
AK,hos,3.372733852390047
AK,rnt,1.2685926702190353
AK,pla,0.8644299381749909
AK,fof,0.24828529095220073
AK,fin,0.3748952091167271
AK,tsv,5.662690986749987
AK,nrs,0.7901087848255971
AK,sec,1.1492580846117815
AK,art,0.48114027372329893
AK,mov,0.22200338291447574
AK,fpd,0.4687606867216695
AK,slg,12.466768488584755
AK,pri,0.22559078300432536
AK,grd,0.36201922046013807
AK,pip,0.009385533673001305
AK,sle,0.3606267635852255
AK,osv,2.0447930991959495
AK,trn,0.023216448308123677
AK,smn,2.471221704002753
AK,fmt,1.3997363686533095
AK,pet,3.2250330380685455
AK,cep,1.8545582825513076
AK,wst,0.5386343505688211
AK,mot,1.6575381432023089
AK,adm,2.3270431028402294
AK,soc,0.7366026499436413
AK,alt,0.7601042612780373
AK,pmt,0.20490253405889688
AK,trk,0.14693636214213002
AK,fdd,4.274938311907307
AK,wtt,0.07856905853156707
AK,wpd,0.3505817056397824
AK,wht,0.13710038735082972
AK,wrh,0.2790410752866463
AK,ott,0.013889885076538
AK,che,2.6799164550310115
AK,air,0.6097085490434853
AK,mmf,0.8882390896717984
AK,otr,0.8674515218784308
AK,min,0.5990801833627748
AR,ppd,3.1233104640282425
AR,res,5.87098078167921
AR,com,2.559658394771362
AR,amb,8.801655291834125
AR,fbp,13.463374547921976
AR,rec,1.048572612568041
AR,con,11.96337653982075
AR,agr,6.985463529631586
AR,eec,2.059768092113818
AR,fnd,2.453739710954559
AR,pub,1.7692838455071787
AR,hou,13.355315438134122
AR,ins,6.86657373254274
AR,tex,1.0916174515925725
AR,leg,2.0366849593915464
AR,fen,0.46448663409778124
AR,uti,4.359031752587311
AR,nmp,1.3894131106893937
AR,brd,4.064389010943983
AR,bnk,6.093179396018288
AR,ore,7.728325766234188
AR,edu,2.632930660128641
AR,ote,1.6795072373743893
AR,man,3.48468837793967
AR,mch,4.591556807527401
AR,dat,1.6042271200179088
AR,amd,1.162495835889552
AR,oil,1.3825099042574411
AR,hos,8.602972035002944
AR,rnt,2.1855956545424027
AR,pla,2.8029082020888847
AR,fof,1.3526811814118913
AR,fin,1.4728644093064673
AR,tsv,10.616027487022421
AR,nrs,1.9882248108738736
AR,sec,2.788221166189675
AR,art,0.8319783391387268
AR,mov,0.47200250899665175
AR,fpd,1.6570497079639717
AR,slg,11.243546184102284
AR,pri,0.4980566010917807
AR,grd,0.46529671801460654
AR,pip,0.0005929350909491143
AR,sle,0.744386512586094
AR,osv,5.59386352999202
AR,trn,0.09733776493483014
AR,smn,0.5627884903684743
AR,fmt,3.7605492364238104
AR,pet,4.8310948889882095
AR,cep,3.317894395704605
AR,wst,0.7939981175262876
AR,mot,6.546179204101083
AR,adm,5.3270772542793265
AR,soc,1.847211765404988
AR,alt,3.470490017006437
AR,pmt,4.033141072579449
AR,trk,0.45186251016620027
AR,fdd,3.855487200883644
AR,wtt,0.12884737514181918
AR,wpd,2.0855141437162343
AR,wht,0.8210928892598258
AR,wrh,1.0811149459961686
AR,ott,0.05694949238790726
AR,che,8.448242966461029
AR,air,1.1981404598247165
AR,mmf,2.384422126075063
AR,otr,2.0371117874944447
AR,min,0.9826706694332656
AZ,ppd,3.6498805948845128
AZ,res,20.190325755570463
AZ,com,7.9234569356871365
AZ,amb,19.615280700881897
AZ,fbp,29.208034469466266
AZ,rec,4.61230349390127
AZ,con,30.241078189308382
