r,s,value
AL,com,0.42471399042861285
AL,con,4.02391024883952
AL,eec,0.04356980193448417
AL,fnd,2.943535493064206
AL,pub,0.1996925086024974
AL,tex,0.0018389411599779506
AL,ote,0.4730763429948094
AL,mch,0.2465525537140901
AL,dat,0.08581615421899008
AL,pla,0.0007477872926366665
AL,tsv,1.5167535738096822
AL,fpd,0.05154511069086224
AL,slg,13.487892425206216
AL,fmt,0.03170277097767314
AL,cep,0.769486646256978
AL,mot,0.19480892769315175
AL,fdd,4.625088540642664
AL,wpd,0.0002481880085410716
AL,mmf,0.03309384099467585
AK,com,0.43743570470461324
AK,con,2.7736610243882476
AK,eec,0.05093542104108117
AK,fnd,2.720690110293683
AK,pub,0.20567401873578728
AK,tex,0.0005862221397282553
AK,ote,0.553051463287558
AK,mch,0.28823307829273104
AK,dat,0.088386657237121
AK,pla,0.000874203207462199
AK,tsv,1.5621858082732478
AK,fpd,0.06025898211784666
AK,slg,12.466768488584755
AK,fmt,0.03706222925559572
AK,cep,0.899570908573897
AK,mot,0.22774202117174938
AK,fdd,4.274938311907307
AK,wpd,7.911797755594638e-05
AK,mmf,0.03868846425937657
AR,com,0.4573654257405498
AR,con,4.2907858396165395
AR,eec,0.01957994543884356
AR,fnd,2.453739710954559
AR,pub,0.21504459771152992
AR,tex,0.0015955697181885553
AR,ote,0.21259699546430064
AR,mch,0.11079888673325876
AR,dat,0.09241358371589177
AR,pla,0.0003360500562224972
AR,tsv,1.6333595305605235
AR,fpd,0.023163989969103887
AR,slg,11.243546184102284
AR,fmt,0.01424698985174173
AR,cep,0.34580158459948523
AR,mot,0.08754568544899881
AR,fdd,3.855487200883644
AR,wpd,0.0002153420019433382
AR,mmf,0.014872126387259621
AZ,com,0.5264377175471222
AZ,con,5.375898063865831
AZ,eec,0.014843202934971786
AZ,fnd,4.702546067718747
AZ,pub,0.24752108668204478
AZ,tex,0.0031514491579590345
AZ,ote,0.16116594179990062
AZ,mch,0.08399463450434658
AZ,dat,0.10637007815571463
AZ,pla,0.0002547534770410377
AZ,tsv,1.8800329338621586
AZ,fpd,0.017560202349336432
AZ,slg,21.548045075528993
AZ,fmt,0.010800385641645389
AZ,cep,0.26214593454700297
AZ,mot,0.06636680266854947
AZ,fdd,7.388968803297451
AZ,wpd,0.0004253273065798734
AZ,mmf,0.01127429035643326
CA,com,5.697328512068412
CA,con,26.24806417480199
CA,eec,0.4193011146986154
CA,fnd,44.882302019250744
CA,pub,2.6787764202429902
CA,tex,0.026696909411462983
CA,ote,4.552727557805835
CA,mch,2.3727388240038403
CA,dat,1.1511813437897371
CA,pla,0.007196453310288065
CA,tsv,20.346500413435386
CA,fpd,0.49605280286656717
CA,slg,205.66005161401503
CA,fmt,0.30509680144890106
CA,cep,7.405280588753034
CA,mot,1.8747755763913723
CA,fdd,70.52220747330115
CA,wpd,0.0036030803623492962
CA,mmf,0.31848399126514415
CO,com,0.7539828952689978
CO,con,4.980402355531445
CO,eec,0.0572252916664443
CO,fnd,5.166664007059748
CO,pub,0.3545085379638503
CO,tex,0.0018148655366363
CO,ote,0.6213462193167834
CO,mch,0.32382616332778424
CO,dat,0.15234702382557982
CO,pla,0.0009821560811761492
CO,tsv,2.6926502935222816
CO,fpd,0.06770019284685255
CO,slg,23.674730095359756
CO,fmt,0.041638938789757204
CO,cep,1.0106563677223874
CO,mot,0.2558652371941256
CO,fdd,8.11822332318033
CO,wpd,0.00024493870337481997
CO,mmf,0.04346599294004061
CT,com,0.9779178212247183
CT,con,4.1086451279753
CT,eec,0.061222026897145385
CT,fnd,6.172804868044518
CT,pub,0.45979851695108287
CT,tex,0.0009166164420481655
CT,ote,0.6647423515668613
CT,mch,0.34644286650055
CT,dat,0.19759449523908468
CT,pla,0.0010507519362145921
CT,tsv,3.4923745948135423
CT,fpd,0.0724285172991495
