r,s,value
AL,ppd,0.04715906110366821
AL,com,2.290116547552389
AL,fbp,0.08076829773375288
AL,con,11.043687350022918
AL,agr,3.6485132429697906e-11
AL,eec,0.6110497379453111
AL,pub,0.4395123103625187
AL,ins,0.04234549250928077
AL,tex,0.29687840400811655
AL,leg,0.2207418767515454
AL,nmp,0.012586750150782207
AL,brd,0.25226184895811204
AL,ore,1.5995982284413626
AL,ote,1.7158626610072658
AL,mch,2.0559314745474784
AL,dat,0.05656744667234688
AL,oil,3.5665133141293033e-12
AL,pla,0.060376366922170535
AL,fof,0.010868116323992594
AL,tsv,4.314977853080642
AL,art,0.01976664354706371
AL,mov,0.04671115400361691
AL,fpd,1.3374344717976994
AL,pri,0.001710545348815633
AL,smn,0.15838317007382763
AL,fmt,0.33113036061253576
AL,pet,1.7794078901512962e-11
AL,cep,1.2565543812933662
AL,mot,13.816498020983772
AL,alt,0.001864869016479563
AL,pmt,0.12191051010816473
AL,wpd,0.4177487840626694
AL,che,0.1460307228863204
AL,mmf,0.3980744755983904
AL,min,0.003241205578954924
AK,ppd,8.165222851940613e-06
AK,com,0.13424600046021737
AK,fbp,0.025832968620708375
AK,con,3.0597651585085255
AK,agr,2.9751564138046216e-13
AK,eec,0.0013801755863845305
AK,pub,0.03664375385282859
AK,ins,0.0035770883512516614
AK,tex,0.0024495796563898404
AK,leg,0.015639116745393224
AK,nmp,0.0006149073353976434
AK,brd,0.0978834051444527
AK,ore,0.32504731483124205
AK,ote,0.023433101974620223
AK,mch,0.028743707149670415
AK,dat,0.00539991923996792
AK,oil,4.344026371107653e-11
AK,pla,0.0002917319923761009
AK,fof,0.007353335992989731
AK,tsv,0.8703446950906775
AK,art,0.008020543519096642
AK,mov,0.010861228732096266
AK,fpd,0.015444536650877437
AK,pri,0.00016788256024106394
AK,smn,1.9661613066374226
AK,fmt,0.004913110375211061
AK,pet,8.385041359875462e-12
AK,cep,0.01549051811601684
AK,mot,0.008899925107839001
AK,alt,2.0117249368711574e-05
AK,pmt,4.362404512611967e-05
AK,wpd,0.01300989070366599
AK,che,0.000473540668813792
AK,mmf,0.0072462177002643
AK,min,0.004077740771733235
AR,ppd,0.025896820797214847
AR,com,0.8756846573303491
AR,fbp,0.11813064553679818
AR,con,6.031429103455088
AR,agr,4.7145097621200594e-11
AR,eec,0.46640733649221233
AR,pub,0.23459448221310145
AR,ins,0.020240762569536223
AR,tex,0.034027856531154525
AR,leg,0.06539387343484594
AR,nmp,0.005050560249513413
AR,brd,0.13988354290185162
AR,ore,0.845447447915386
AR,ote,0.4381840177343696
AR,mch,2.7710662637073233
AR,dat,0.05956374332379249
AR,oil,2.744357179014203e-12
AR,pla,0.05403929975444525
AR,fof,0.011120903480803634
AR,tsv,1.5105338355662363
AR,art,0.01458814553473388
AR,mov,0.039981914463079006
AR,fpd,0.42495876603020327
AR,pri,0.0028168682112337043
AR,smn,0.5156661351240899
AR,fmt,0.2405963429417546
AR,pet,5.30018135420407e-12
AR,cep,0.2651612218682883
AR,mot,1.1065573550746493
AR,alt,0.0013156681087137369
AR,pmt,0.05020192793049386
AR,wpd,0.2951991943379991
AR,che,0.04079573814957756
AR,mmf,0.16806550085451713
AR,min,0.0006536351926233131
AZ,ppd,0.004048317489992156
AZ,com,3.4990518734878626
AZ,fbp,0.06179329618683302
AZ,con,19.42268842110424
AZ,agr,3.539019391278069e-11
AZ,eec,0.5060643816743279
AZ,pub,0.8879063433570002
AZ,ins,0.06653472547590761
AZ,tex,0.055275297463753356
AZ,leg,0.23694012947449536
AZ,nmp,0.01180544083032981
AZ,brd,0.5415644098129707
AZ,ore,3.2374678850245817
AZ,ote,3.0630911506525957
AZ,mch,1.8577511778839615
AZ,dat,0.48446165693456095
AZ,oil,1.6525338315813506e-13
AZ,pla,0.02377210554542478
AZ,fof,0.011155531858448984
AZ,tsv,6.702707262485015
AZ,art,0.09402753072387637
AZ,mov,0.13041344934118484
AZ,fpd,0.6074851082678457
AZ,pri,0.004532829126508726
AZ,smn,0.137572358192034
AZ,fmt,0.23273536634141692
AZ,pet,1.305738147973102e-12
AZ,cep,8.529922141105773
AZ,mot,0.9749656052658866
AZ,alt,0.0006035174810613471
AZ,pmt,0.02415214098375383
AZ,wpd,0.08351991761367225
AZ,che,0.03705770030372001
AZ,mmf,1.2137804229539493
AZ,min,0.009698459487772822
CA,ppd,0.04836424799661463
CA,com,52.84251180264536
CA,fbp,0.8824404861832069
CA,con,138.5330262814933
CA,agr,5.492725675502382e-10
CA,eec,3.84443309002123
CA,pub,29.069293150767848
CA,ins,0.35417761819050264
CA,tex,0.5509956674927322
CA,leg,3.1031963301268544
CA,nmp,0.0588062015152482
CA,brd,5.984469036275407
CA,ore,24.186503288155354
CA,ote,8.85351557291845
CA,mch,26.949494692854145
CA,dat,15.148831364161834
CA,oil,5.2421497331073886e-11
CA,pla,0.18121824109751544
CA,fof,0.20982026582869495
CA,tsv,80.11864896058732
CA,art,0.9859267803474585
CA,mov,20.225221342561856
CA,fpd,4.388276479318499
CA,pri,0.027361762709888052
CA,smn,2.9159078276498986
CA,fmt,1.765838262234304
CA,pet,2.1534811321927472e-10
CA,cep,109.92823400857651
CA,mot,14.140285772526104
CA,alt,0.06305751814622643
CA,pmt,0.06628985257236215
CA,wpd,0.6653246170175242
CA,che,2.4637147623273026
CA,mmf,10.535143456671358
CA,min,0.004256107934214008
CO,ppd,0.0018469734091089666
CO,com,7.3909836838449685
CO,fbp,0.12476786899881623
CO,con,26.149666594129492
CO,agr,4.008770278110758e-11
CO,eec,0.2695022861680193
CO,pub,2.9134709431230807
CO,ins,0.06019829498835134
CO,tex,0.04568998576483659
CO,leg,0.30099875281368343
CO,nmp,0.015912189820860796
CO,brd,0.5459039074410414
CO,ore,3.4144012618066415
CO,ote,0.9819419042797679
CO,mch,2.6911025671255335
CO,dat,0.6340295419806236
CO,oil,7.532101216243476e-11
CO,pla,0.027913079103874434
CO,fof,0.006653842764553693
CO,tsv,11.420358253185023
CO,art,0.15211965586219178
CO,mov,0.16665689739285391
CO,fpd,0.757250312155142
CO,pri,0.0032416033521200822
CO,smn,5.414862751756604
CO,fmt,0.19482474439215322
CO,pet,1.1531398342943176e-11
CO,cep,5.393775627823364
CO,mot,0.2792881260031382
CO,alt,0.0010179328180568057
CO,pmt,0.004733208896183984
CO,wpd,0.09044261174956794
CO,che,0.057579192827446904
CO,mmf,1.4035845769092592
CO,min,0.0026997581187686915
CT,ppd,0.009362244522035107
CT,com,3.39718520686999
CT,fbp,0.042087454303646014
CT,con,9.44547627275043
CT,agr,6.632372495263772e-12
CT,eec,1.0421245794260794
CT,pub,1.191905903622266
CT,ins,0.22970641142109188
CT,tex,0.10213682132512422
CT,leg,0.25250413840200786
CT,nmp,0.0031096370957107043
CT,brd,0.7289866598133116
CT,ore,2.191583487851761
CT,ote,3.992620850302562
CT,mch,3.7848762655050967
CT,dat,0.1840911492113454
CT,pla,0.02504843301207022
CT,fof,0.0011964104476467866
CT,tsv,6.373978320272132
CT,art,0.06120484164572667
CT,mov,0.715227652919745
CT,fpd,0.28892203916590914
CT,pri,0.0038489204479230095
CT,smn,0.01896914711349331
CT,fmt,0.49026202206261504
CT,pet,2.3740693599510945e-12
CT,cep,1.89485484836806
CT,mot,1.0010296716531295
CT,alt,0.002031842186239869
CT,pmt,0.012903369347661542
CT,wpd,0.02390119828815701
CT,che,0.1986063090008145
