r,s,value
AK,pet,0.11333602057699993
AK,mvt,0.25134252269357205
AK,cep,0.009159247117881743
AK,wst,0.1410229973248905
AK,mot,0.0021483628986046694
AK,adm,0.525872507306709
AK,soc,0.15401052670267146
AK,alt,0.000838272680213203
AK,pmt,0.0007588845357988143
AK,trk,0.19079898846188
AK,fdd,1.2916661705833674
AK,gmt,0.19838106481422652
AK,wtt,0.15776163236378687
AK,wpd,0.01872431951364626
AK,wht,0.6319470073465288
AK,wrh,0.03181480016460982
AK,ott,0.6374988289614536
AK,che,0.0054674947284682005
AK,air,0.5513844826274079
AK,mmf,0.006106101190697683
AK,otr,0.5350071128387323
AK,min,0.4341002214685808
AR,ppd,0.7424488061701314
AR,res,1.024845628360052
AR,com,0.8952845991034134
AR,amb,4.202969569481556
AR,fbp,2.2253050584214464
AR,rec,0.13119637459397412
AR,con,2.9392053149549824
AR,agr,0.2733193696590334
AR,eec,0.35230690344749077
AR,fnd,1.2605204455664119
AR,pub,0.18638804020793173
AR,hou,0.06613655598573803
AR,fbt,0.773246490293804
AR,ins,1.2164288051264511
AR,tex,0.04958718979810154
AR,leg,0.42071964131413275
AR,fen,0.405252091534692
AR,uti,1.050044114019631
AR,nmp,0.21508366379334368
AR,brd,0.5739942704231784
AR,bnk,1.2270210767253131
AR,ore,0.3237291871779836
AR,edu,0.6134343932770786
AR,ote,0.4263938605093801
AR,man,4.710479239727016
AR,mch,0.6952769073759899
AR,dat,0.15568748327238524
AR,amd,0.49539397526324536
AR,oil,0.05835209346373265
AR,hos,2.623757423286363
AR,rnt,0.20766287900931096
AR,pla,0.7065012442383573
AR,fof,0.41205996073718587
AR,fin,0.0027331661481314763
AR,tsv,1.820641291527931
AR,nrs,0.8710103615941288
AR,sec,0.48966801344137384
AR,art,0.19056131684928934
AR,mov,0.043818199209790715
AR,fpd,0.19838783923980807
AR,slg,6.310538090230429
AR,pri,0.2279966724200962
AR,grd,0.055266878847877454
AR,pip,0.04175071494218596
AR,sle,0.5880093697585791
AR,osv,2.073140251356999
AR,trn,0.38006523080739624
AR,smn,0.11355983459228856
AR,fmt,0.9307115893999678
AR,pet,0.07951847945264555
AR,mvt,0.9467938964976697
AR,cep,0.14093642797316275
AR,wst,0.1950378177473458
AR,mot,0.23176957992717756
AR,adm,2.2146049016812372
AR,soc,0.9126594685491877
AR,alt,0.06108560179408566
AR,pmt,0.6631576244284982
AR,trk,1.9508658001794006
AR,fdd,1.429529142720844
AR,gmt,0.7464342898869064
AR,wtt,0.0012923545719717231
AR,wpd,0.4579132787769078
AR,wht,3.93652079113449
AR,wrh,0.40447473101742143
AR,ott,2.399299633994193
AR,che,0.4401135214830188
AR,air,0.05578081400859863
AR,mmf,0.17172438879019958
AR,otr,0.530905201043879
AR,min,0.1182148291550315
AZ,ppd,0.1562152031340191
AZ,res,6.280835656974629
AZ,com,3.6675940440136996
AZ,amb,12.033004227083783
AZ,fbp,0.8721340873235695
AZ,rec,1.1558314555889633
AZ,con,9.778454193547317
AZ,agr,0.7086783946584836
AZ,eec,0.29731945183166275
AZ,fnd,3.1698344553818787
AZ,pub,0.7497857173979715
AZ,hou,0.3727025884073709
AZ,fbt,2.133148207954821
AZ,ins,4.312079734644166
AZ,tex,0.05466943745574422
AZ,leg,1.575712404263273
AZ,fen,1.0205358469484607
AZ,uti,1.7454419404099613
