r,h,value
MS,hh2,2.2839731298638917
MS,hh3,2.455398985389
MS,hh4,6.069191397072451
MS,hh5,12.317145669364487
MO,hh1,2.4306415530353926
MO,hh2,4.070355972318656
MO,hh3,5.737232992888694
MO,hh4,19.91885690004666
MO,hh5,43.83807570026089
MT,hh1,0.34045123654599474
MT,hh2,1.1485960962785795
MT,hh3,1.325912100500295
MT,hh4,3.7956760643196827
MT,hh5,4.220959568712506
NE,hh1,0.37775166363754753
NE,hh2,1.466673314454692
NE,hh3,2.2370845202676004
NE,hh4,6.824651230086638
NE,hh5,11.35944179029576
NV,hh1,0.9427271826289593
NV,hh2,2.792104839381586
NV,hh3,1.7733952577106658
NV,hh4,9.494101880580914
NV,hh5,39.47107231974898
NH,hh1,0.0014252601760000002
NH,hh2,0.9955108846984828
NH,hh3,1.4703159077402965
NH,hh4,4.714685699480285
NH,hh5,7.993617862783238
NJ,hh1,0.024220043950000002
NJ,hh2,5.620063633625297
NJ,hh3,5.512109977003094
NJ,hh4,17.965582973217515
NJ,hh5,48.65766561460314
NM,hh1,0.9483938998412119
NM,hh2,1.4308828100085105
NM,hh3,1.7142201807726116
NM,hh4,4.306572045975511
NM,hh5,9.337209209542534
NY,hh1,9.273721178700656
NY,hh2,14.860314607778408
NY,hh3,23.988977894028373
NY,hh4,70.34556122220434
NY,hh5,126.13202540224873
NC,hh1,2.7298725054217985
NC,hh2,8.61341805655391
NC,hh3,10.100763533919409
NC,hh4,28.42522108078832
NC,hh5,85.84883192978896
ND,hh1,0.05736818583551355
ND,hh2,0.8811859069672676
ND,hh3,1.2898717261631925
ND,hh4,3.8678738845814373
ND,hh5,5.280636178835268
OH,hh1,4.307686696177927
OH,hh2,8.799624807823642
OH,hh3,11.57286858073568
OH,hh4,25.174634534229636
OH,hh5,51.98107747079087
OK,hh1,1.6766836957470863
OK,hh2,4.405505280714869
OK,hh3,4.518604662544477
OK,hh4,14.59550311508856
OK,hh5,36.10694785700319
OR,hh1,1.322674904067655
OR,hh2,4.254053039245577
OR,hh3,6.492133632396882
OR,hh4,17.181117631149554
OR,hh5,26.458657385370103
PA,hh1,4.835082406955915
PA,hh2,10.56213802500115
PA,hh3,14.14665940213714
PA,hh4,30.805669711874888
PA,hh5,59.639434373289895
RI,hh1,0.3153394767029507
RI,hh2,0.5303569667033826
RI,hh3,0.5648109382073636
RI,hh4,2.982868265934761
RI,hh5,5.443661038539957
SC,hh1,1.5617657000759613
SC,hh2,2.5453980908893508
SC,hh3,5.289380678197669
SC,hh4,11.07277012550747
SC,hh5,27.264891646650064
SD,hh1,0.09005736380169584
SD,hh2,1.3143418347116025
