r,g,value
GA,agr,4.299253687081109
GA,eec,1.1444373554061738
GA,fnd,2.8933536069663637
GA,pub,3.4536754854295753
GA,hou,26.826697207700185
GA,ins,11.208513294581852
GA,tex,1.022952846393627
GA,leg,3.8884572316717434
GA,fen,0.9452841644104016
GA,uti,15.10834120056
GA,nmp,2.1849388745903795
GA,brd,12.451468343513014
GA,bnk,13.263381179260081
GA,ore,16.821231244884903
GA,edu,5.101171377572361
GA,ote,1.8394879019784234
GA,man,7.389983310711632
GA,mch,2.5424629930961387
GA,dat,3.374696074161091
GA,amd,2.67894582146899
GA,oil,0.0020330390870208805
GA,hos,13.295350309545755
GA,rnt,5.339000693165395
GA,pla,2.681130649942683
GA,fof,1.291186584232785
GA,fin,2.4027742914884906
GA,tsv,24.487758822524796
GA,nrs,3.022462231050407
GA,sec,3.396382121378682
GA,art,1.4130887191726325
GA,mov,2.5296739887283866
GA,fpd,1.0762066136400994
GA,slg,13.257948576029852
GA,pri,0.6570476481681661
GA,grd,0.6493623585430864
GA,sle,1.3556517569401727
GA,osv,11.448197355633072
GA,trn,0.1564848856824165
GA,smn,0.06336793809619068
GA,fmt,2.4473935600110495
GA,pet,1.5775389055156583
GA,cep,0.29755845488022276
GA,wst,1.2758094603849381
GA,mot,4.857623864916911
GA,adm,13.457115269104843
GA,soc,1.765906663046444
GA,alt,0.11106658075073328
GA,pmt,1.16288938587034
GA,trk,0.809002165960478
GA,fdd,4.546239256556074
GA,wtt,0.07339683674807179
GA,wpd,2.166589785646304
GA,wht,1.7256640568061195
GA,wrh,2.0983186117983585
GA,ott,0.10361958144546507
GA,che,3.5087525364631262
GA,air,2.4394897342897255
GA,mmf,0.6395214508833738
GA,otr,4.306236966512719
GA,min,0.6196257712525532
HI,ppd,0.027556118203391863
HI,res,2.073355897039355
HI,com,0.5198428808586206
HI,amb,2.0411556663291384
HI,fbp,1.101954673756945
HI,rec,0.43460348704532936
HI,con,4.575119383070818
HI,agr,0.8130675159752168
HI,eec,0.000714644903778291
HI,fnd,0.7990529273758061
HI,pub,0.1166918915007842
HI,hou,4.746122506713959
HI,ins,1.3384257077385537
HI,tex,0.021831155501476796
HI,leg,0.4191930928261241
HI,fen,0.20069303342498573
HI,uti,3.23081104725
HI,nmp,0.23925419805717282
HI,brd,0.8278288067937635
HI,bnk,0.754240829718352
HI,ore,3.184806917863689
HI,edu,0.825932341535423
HI,man,0.6892748058116545
HI,mch,0.0035400124430708135
HI,dat,0.16685754203419537
HI,amd,0.4685144514805552
HI,oil,0.0014947248327606014
HI,hos,1.8926074535649462
HI,rnt,0.8474502896831576
HI,pla,0.0557869530784359
HI,fof,0.21214612927997772
HI,fin,0.31700955564278877
HI,tsv,2.43070519165593
HI,nrs,0.39497044296114026
HI,sec,0.1724845256814519
HI,art,0.36498884580152696
HI,mov,0.20717747074259202
HI,fpd,0.04010799412657992
HI,slg,3.6614268630363203
HI,pri,0.07924545956800279
HI,grd,0.31726469466859814
HI,sle,0.31251925420409427
HI,osv,1.830802050434275
HI,trn,0.001308472892736073
HI,smn,0.0018288109975012894
HI,fmt,0.03179688915388025
HI,pet,1.7229930318852429
HI,cep,0.008017935571771847
HI,wst,0.4198552707338957
HI,mot,0.0017107706088773395
HI,adm,2.002924420732711
HI,soc,0.3364674666077042
HI,alt,0.02379733588850372
HI,pmt,0.0017472996703792997
HI,trk,0.10500140000110147
HI,fdd,1.2555277646505596
HI,wtt,0.0536382941095378
HI,wpd,0.03815515466372168
HI,wht,0.1296361573802926
HI,wrh,0.04427464415897248
HI,ott,0.01364510566559638
HI,che,0.11525882345413993
HI,air,0.3323913484137005
HI,mmf,0.04044798934433521
HI,otr,0.6661330151936778
HI,min,0.10148480692582412
ID,ppd,0.24617371175795696
ID,res,1.5598007940706193
ID,com,0.4339389875016573
ID,amb,1.9026235744957332
ID,fbp,2.8076978046223666
ID,rec,0.20187856215758118
ID,con,3.40517358689535
ID,agr,1.8649579817837707
ID,eec,0.0872206699607664
ID,fnd,0.7082831599129746
ID,pub,0.16981263224891419
ID,hou,3.6692221699380947
ID,ins,1.080716361938994
ID,tex,0.010061207489383996
ID,leg,0.2185814540652998
ID,fen,0.11697291292304574
ID,uti,2.12182301727
ID,nmp,0.16586616880435856
ID,brd,0.5844903816223197
ID,bnk,1.0943816404633746
ID,ore,2.201031742729469
ID,edu,0.416821411720336
ID,ote,0.00866617487177187
ID,man,0.4516570561187733
ID,mch,0.15316958497843783
ID,dat,0.26752628128083145
ID,amd,0.33401405152761815
ID,oil,0.018763186389998535
ID,hos,2.0532917530657095
ID,rnt,0.3359270210722771
ID,pla,0.2511206178621188
ID,fof,0.3981367362539379
ID,fin,0.22951155906107323
ID,tsv,2.592231682870825
ID,nrs,0.47892662494253857
ID,sec,0.23008954950794275
ID,art,0.21098110572516862
ID,mov,0.025697994053687372
ID,fpd,0.11343483884290381
ID,slg,2.173832305080171
ID,pri,0.0500141293863876
ID,grd,0.08378856225186096
ID,pip,8.865080544723349e-06
ID,sle,0.13682470080469075
ID,osv,1.2404847401423869
ID,trn,0.02219997318602227
ID,smn,0.03307693064442023
ID,fmt,0.31226096428890954
ID,pet,0.07526614288861766
ID,cep,0.461813974852317
ID,wst,0.2506189609432913
ID,mot,0.13447257953634603
ID,adm,1.347850475907543
ID,soc,0.3861868401693691
ID,alt,0.005693234999375664
ID,pmt,0.1348376184778263
ID,trk,0.10181402638282742
ID,fdd,1.1270505439168672
ID,wtt,0.012287901964500568
ID,wpd,0.4052488543310616
ID,wht,0.18003258318528723
ID,wrh,0.11288511917419357
ID,ott,0.012716417060841137
ID,che,0.19385022139009814
ID,air,0.13302517510043324
ID,mmf,0.029929733876031525
ID,otr,0.35133451310730596
ID,min,0.1684643574776346
IL,ppd,2.457288323224499
IL,res,17.686751230667795
IL,com,9.693270162887146
IL,amb,18.813338748270592
IL,fbp,13.992574937888891
IL,rec,3.6293215729437884
IL,con,30.19983448783101
IL,agr,6.915801833928714
IL,eec,1.999150896574506
IL,fnd,5.869289635446742
IL,pub,3.4149236020517972
IL,hou,39.550051302749715
IL,ins,25.895622395681887
IL,tex,0.13778291473978557
IL,leg,7.394841793292782
IL,fen,1.2148319152717624
IL,uti,19.50944231502
IL,nmp,2.5439874606321764
IL,brd,10.018422491467478
IL,bnk,18.26128174164768
IL,ore,27.108447374622184
IL,edu,7.6060923974569725
IL,ote,0.005678435957516925
IL,man,12.152946298104338
IL,mch,6.1021969084071355
IL,dat,4.98713770235641
IL,amd,4.380757819361899
IL,oil,0.045362884857852316
IL,hos,20.641931322738937
IL,rnt,7.3026303011974
IL,pla,4.1325497665864095
IL,fof,0.5558163841619724
IL,fin,3.011261543068244
IL,tsv,37.82603101122756
IL,nrs,4.712816160874723
IL,sec,9.332646623174139
IL,art,3.418320567096932
IL,mov,0.793696815347229
IL,fpd,1.5912665534870327
IL,slg,16.56070981701077
IL,pri,1.0941516137665188
IL,grd,1.9713849983933138
IL,pip,9.612464317390257e-05
IL,sle,1.0678744749381999
IL,osv,17.57839747647006
IL,trn,0.24438085948249064
IL,smn,0.14581505309862008
IL,fmt,5.377600560563735
IL,pet,13.310304925878903
IL,cep,0.8572636306262532
IL,wst,2.5016545241005326
IL,mot,4.9038827246363415
IL,adm,18.96636787473899
IL,soc,4.412113529631734
IL,alt,0.14221459122909835
IL,pmt,2.8615287470424886
IL,trk,1.209645620225688
IL,fdd,8.188254224946286
IL,wtt,0.5323582791606604
IL,wpd,0.7664736696376244
IL,wht,2.4797287373461736
IL,wrh,2.8751957965346024
IL,ott,0.14080298306238564
IL,che,12.065263983576692
IL,air,3.701174466832084
IL,mmf,1.63858837675388
IL,otr,5.337505139920067
IL,min,1.0183756918347069
IN,ppd,0.6830813496287712
IN,res,3.65892861513023
IN,com,1.8090075189697452
IN,amb,7.457553962358106
IN,fbp,6.456240525571251
IN,rec,0.8575046451872543
IN,con,10.336575028185976
IN,agr,4.1718840639505945
IN,eec,0.23438217059455216
