r,s,value
IA,nrs,0.014270119498761016
IA,sec,0.007851673977621907
IA,art,0.013309285403321101
IA,mov,0.024341620657264303
IA,fpd,0.004918677859391394
IA,pri,0.008617804551539491
IA,grd,0.011141016019254161
IA,pip,0.06784181356002834
IA,osv,0.014796910923775275
IA,trn,0.017718770050836583
IA,smn,0.01898550317205964
IA,fmt,0.008397182654770172
IA,pet,0.0065333494329528246
IA,mvt,0.010032667501646287
IA,cep,0.022617594539002285
IA,wst,0.016773417318376446
IA,mot,0.00583093801463017
IA,adm,0.004217383850505743
IA,soc,0.005145252721391277
IA,alt,0.01790036947381832
IA,pmt,0.010874118786459155
IA,trk,0.01081501281981343
IA,gmt,0.01272289304196054
IA,wtt,0.014726277372262776
IA,wpd,0.0060157891327083084
IA,wht,0.00686806628587302
IA,wrh,0.006232770955772386
IA,ott,0.01471579010251934
IA,che,0.017476846939654785
IA,air,0.016505048904711533
IA,mmf,0.009847496201589975
IA,otr,0.009323882224645582
IA,min,0.02797772237413543
KS,ppd,0.00922442306755374
KS,res,0.005490555877940016
KS,com,0.004192480692523127
KS,amb,0.0075592883529996225
KS,fbp,0.007293578918954378
KS,rec,0.025407678703226622
KS,con,0.0052401164893313285
KS,agr,0.023192693118367042
KS,eec,0.009018712622982443
KS,pub,0.012558444668909001
KS,hou,0.12380870246503578
KS,fbt,0.014199176157014779
KS,ins,0.006582187574195549
KS,tex,0.01196845958884821
KS,leg,0.00366321956624887
KS,uti,0.07293153801707332
KS,nmp,0.011188602250300748
KS,brd,0.004560385395611312
KS,bnk,0.016479905141813744
KS,ore,0.02189809292777914
KS,edu,0.023444226018043076
KS,ote,0.007874015748031498
KS,man,0.013485824719544924
KS,mch,0.009128371529220584
KS,dat,0.009892605566034102
KS,amd,0.02258265655075192
KS,oil,0.0947808069171304
KS,hos,0.0137333014193053
KS,rnt,0.026103367313579217
KS,pla,0.006596984958536853
KS,fof,0.02234573502722323
KS,fin,0.004455801122531353
KS,tsv,0.006871091194198426
KS,nrs,0.014270119498761016
KS,sec,0.007851673977621907
KS,art,0.013309285403321101
KS,mov,0.024341620657264303
KS,fpd,0.004918677859391394
KS,pri,0.008617804551539491
KS,grd,0.011141016019254161
KS,pip,0.06784181356002834
KS,osv,0.014796910923775275
KS,trn,0.017718770050836583
KS,smn,0.01898550317205964
KS,fmt,0.008397182654770172
KS,pet,0.0065333494329528246
KS,mvt,0.010032667501646287
KS,cep,0.022617594539002285
KS,wst,0.016773417318376446
KS,mot,0.00583093801463017
KS,adm,0.004217383850505743
KS,soc,0.005145252721391277
KS,alt,0.01790036947381832
KS,pmt,0.010874118786459155
KS,trk,0.01081501281981343
KS,gmt,0.01272289304196054
KS,wtt,0.014726277372262776
KS,wpd,0.0060157891327083084
KS,wht,0.00686806628587302
KS,wrh,0.006232770955772386
KS,ott,0.01471579010251934
KS,che,0.017476846939654785
KS,air,0.016505048904711533
KS,mmf,0.009847496201589975
KS,otr,0.009323882224645582
KS,min,0.02797772237413543
KY,ppd,0.00922442306755374
KY,res,0.005490555877940016
KY,com,0.004192480692523127
KY,amb,0.0075592883529996225
KY,fbp,0.007293578918954378
KY,rec,0.025407678703226622
KY,con,0.0052401164893313285
KY,agr,0.023192693118367042
KY,eec,0.009018712622982443
KY,pub,0.012558444668909001
KY,hou,0.12380870246503578
KY,fbt,0.014199176157014779
KY,ins,0.006582187574195549
KY,tex,0.01196845958884821
