r,g,value
AZ,amb,14.093703783260146
AZ,fbp,2.7932685256053387
AZ,rec,1.9792108247146087
AZ,con,17.07288288437281
AZ,agr,2.258710495364592
AZ,fnd,4.674273793038829
AZ,pub,1.130271234531242
AZ,hou,21.720527547469658
AZ,fbt,2.8566751380738147
AZ,ins,7.098212385660235
AZ,tex,0.09670986210409632
AZ,leg,1.8343343662544438
AZ,fen,0.7402889816068609
AZ,uti,2.699920752370884
AZ,nmp,0.6013190224512824
AZ,brd,5.261968149981277
AZ,bnk,12.498107204383809
AZ,ore,14.626236732850664
AZ,edu,3.354132859138448
AZ,ote,9.273115971317186
AZ,man,3.2233513038678665
AZ,mch,0.41314969804536394
AZ,dat,2.124914501501426
AZ,amd,2.2334423191524926
AZ,hos,10.380213937329547
AZ,rnt,4.627821553424002
AZ,pla,0.7138416950768817
AZ,fof,0.4072745704525432
AZ,fin,1.257920682638318
AZ,tsv,13.923227753396244
AZ,nrs,2.4159177157346443
AZ,sec,2.521840999366133
AZ,art,1.6355674530264677
AZ,mov,0.2337690968081889
AZ,fpd,0.44555376128707536
AZ,slg,20.915854230633357
AZ,pri,0.5274565809540435
AZ,grd,0.9208624414435539
AZ,sle,1.1453682889827368
AZ,osv,9.016488717596438
AZ,trn,0.9049299828762579
AZ,smn,0.4281241460409378
AZ,fmt,1.2685341592799395
AZ,pet,0.20556591036860444
AZ,mvt,3.439288387645664
AZ,cep,3.9602727086508005
AZ,wst,1.1691421029521165
AZ,mot,0.7471996009818013
AZ,adm,15.612809420037422
AZ,soc,1.948690677632568
AZ,alt,0.05280292145719383
AZ,pmt,1.2674578514798844
AZ,trk,2.51571932897388
AZ,fdd,6.628193348673001
AZ,gmt,2.521811581065958
AZ,wpd,0.3238419086001195
AZ,wht,14.076756650679565
AZ,wrh,0.8444816575564044
AZ,ott,11.801649259644464
AZ,che,0.5301656117071558
AZ,air,2.886411045074583
AZ,mmf,1.3534573926512738
AZ,otr,2.183311248246213
AZ,min,4.041108928405063
CA,ppd,3.004893578701112
CA,res,31.776666290603437
CA,com,37.988848348929565
CA,amb,42.25954146755986
CA,fbp,19.65271602921684
CA,rec,13.356988224969431
CA,con,75.03206557272385
CA,agr,35.91842258299585
CA,eec,1.3984961818299197
CA,fnd,20.87702060788028
CA,pub,27.64304225243461
CA,hou,100.73173415416014
CA,fbt,8.73997469574655
CA,ins,21.509750925169687
CA,tex,0.5340248325836594
CA,leg,13.71380765301572
CA,fen,2.9586935048856384
CA,uti,7.308460694764196
CA,nmp,1.8547807052607284
CA,brd,40.10045482856969
CA,bnk,25.671798085028833
CA,ore,66.11423058755065
CA,edu,14.540897965008043
CA,ote,18.508803090734883
CA,man,17.696473787770525
